second,Volt,Volt,Volt,Volt4
-2.2425,-1.60804,-0.491206,-50.251257,0.532161
-2.24,-1.60804,-0.170854,-34.170855,0.572362
-2.2375,-1.532663,-0.371859,-14.258794,0.572362
-2.235,-1.60804,-0.340452,2.01005,0.572362
-2.2325,-1.60804,0.030151,20.100503,0.55603
-2.23,-1.60804,-0.371859,38.190956,0.558543
-2.2275,-0.879397,-0.170854,56.281408,0.568593
-2.225,-1.60804,-0.170854,74.685931,0.572362
-2.2225,-1.130653,-0.572864,92.462314,0.572362
-2.22,-1.331658,-0.170854,93.153268,0.572362
-2.2175,-1.60804,-0.371859,74.560303,0.53593
-2.215,-1.60804,-0.170854,57.977388,0.532161
-2.2125,-1.60804,-0.051507,39.007539,0.572362
-2.21,-1.60804,-0.371859,22.110553,0.572362
-2.2075,-1.60804,-0.189698,4.020101,0.568593
-2.205,-1.60804,-0.371859,-14.070352,0.572362
-2.2025,-1.281407,-0.572864,-32.160805,0.572362
-2.2,-0.80402,-0.170854,-50.251257,0.572362
-2.1975,-0.879397,-0.371859,-66.520102,0.572362
-2.195,-1.60804,-0.340452,-86.432163,0.538442
-2.1925,-1.60804,0.030151,-104.522615,0.572362
-2.19,-1.331658,-0.23995,-96.482414,0.54598
-2.1875,-1.60804,-0.353015,-78.391962,0.568593
-2.185,-1.482412,-0.340452,-60.301509,0.572362
-2.1825,-0.80402,-0.572864,-42.211056,0.55603
-2.18,-1.080402,-0.170854,-24.811558,0.558543
-2.1775,-1.60804,-0.371859,-6.030151,0.568593
-2.175,-1.60804,-0.170854,10.364322,0.56608
-2.1725,-1.60804,-0.170854,28.957287,0.548492
-2.17,-1.60804,-0.371859,46.231157,0.572362
-2.1675,-1.60804,-0.353015,64.321609,0.53593
-2.165,-1.60804,-0.371859,84.422112,0.572362
-2.1625,-1.130653,-0.491206,100.502515,0.532161
-2.16,-1.60804,-0.170854,86.432163,0.54598
-2.1575,-1.60804,-0.189698,66.520102,0.53593
-2.155,-0.929648,-0.202261,48.241207,0.572362
-2.1525,-1.60804,-0.089196,31.344222,0.532161
-2.15,-1.080402,-0.371859,12.751257,0.572362
-2.1475,-0.879397,-0.371859,-4.020101,0.568593
-2.145,-1.482412,-0.371859,-22.110553,0.572362
-2.1425,-1.60804,-0.453518,-40.201006,0.55603
-2.14,-1.60804,-0.038945,-57.600504,0.572362
-2.1375,-1.532663,-0.371859,-76.381911,0.568593
-2.135,-1.482412,-0.170854,-94.472364,0.56608
-2.1325,-0.80402,0.030151,-106.532666,0.572362
-2.13,-1.60804,-0.371859,-88.442213,0.532161
-2.1275,-1.60804,-0.189698,-68.530152,0.568593
-2.125,-1.60804,-0.340452,-52.261308,0.572362
-2.1225,-1.130653,-0.453518,-33.354272,0.548492
-2.12,-1.331658,-0.170854,-16.080402,0.572362
-2.1175,-1.60804,-0.189698,2.01005,0.568593
-2.115,-1.60804,-0.340452,20.100503,0.538442
-2.1125,-1.130653,-0.089196,38.190956,0.548492
-2.11,-1.080402,-0.371859,55.590454,0.532161
-2.1075,-1.60804,-0.170854,72.361811,0.53593
-2.105,-1.60804,-0.371859,90.766334,0.538442
-2.1025,-1.130653,-0.572864,94.472364,0.548492
-2.1,-1.60804,-0.170854,76.381911,0.54598
-2.0975,-1.532663,-0.371859,58.291459,0.53593
-2.095,-0.929648,-0.371859,40.201006,0.56608
-2.0925,-1.281407,0.030151,22.110553,0.572362
-2.09,-1.080402,-0.371859,4.711055,0.558543
-2.0875,-1.60804,-0.170854,-12.060302,0.572362
-2.085,-1.60804,-0.371859,-30.150754,0.56608
-2.0825,-1.130653,-0.572864,-48.241207,0.55603
-2.08,-1.60804,-0.170854,-67.022615,0.532161
-2.0775,-1.60804,-0.353015,-84.422112,0.53593
-2.075,-0.929648,-0.170854,-104.208545,0.572362
-2.0725,-1.60804,-0.051507,-97.675882,0.532161
-2.07,-1.60804,-0.23995,-80.402012,0.54598
-2.0675,-0.879397,-0.170854,-62.311559,0.53593
-2.065,-0.929648,-0.202261,-44.221107,0.538442
-2.0625,-1.281407,-0.453518,-25.314071,0.55603
-2.06,-1.60804,-0.170854,-8.040201,0.54598
-2.0575,-1.60804,-0.371859,10.050251,0.572362
-2.055,-0.929648,-0.202261,28.140704,0.572362
-2.0525,-1.281407,-0.170854,45.037689,0.572362
-2.05,-1.331658,-0.371859,63.002514,0.532161
-2.0475,-1.60804,-0.371859,82.412062,0.568593
-2.045,-1.60804,-0.371859,98.806535,0.572362
-2.0425,-1.130653,-0.491206,85.61558,0.532161
-2.04,-1.331658,-0.170854,69.032665,0.572362
-2.0375,-1.60804,-0.55402,50.4397,0.532161
-2.035,-1.482412,-0.170854,32.160805,0.083668
-2.0325,-0.80402,-0.051507,14.070352,0.08995
-2.03,-1.331658,-0.440955,-2.01005,0.049749
-2.0275,-0.879397,-0.170854,-22.110553,0.08995
-2.025,-1.60804,-0.371859,-38.505026,0.083668
-2.0225,-1.281407,-0.491206,-57.097991,0.049749
-2.02,-1.60804,-0.101759,-75.062816,0.076131
-2.0175,-1.60804,-0.371859,-92.462314,0.053518
-2.015,-1.482412,-0.170854,-108.228646,0.083668
-2.0125,-1.281407,-0.089196,-90.452263,0.08995
-2.01,-1.60804,-0.371859,-71.042715,0.076131
-2.0075,-1.60804,-0.189698,-52.44975,0.086181
-2.005,-1.482412,-0.371859,-35.866835,0.08995
-2.0025,-1.60804,-0.572864,-17.27387,0.08995
-2,-0.80402,-0.170854,0,0.08995
-1.9975,-1.60804,-0.371859,18.090453,0.08995
-1.995,-1.60804,-0.371859,36.494976,0.08995
-1.9925,-1.60804,-0.170854,54.271358,0.08995
-1.99,-0.80402,-0.371859,72.361811,0.063568
-1.9875,-1.532663,-0.170854,90.452263,0.08995
-1.985,-1.60804,-0.170854,94.472364,0.08995
-1.9825,-1.60804,-0.453518,78.391962,0.08995
-1.98,-1.60804,-0.170854,58.982413,0.08995
-1.9775,-1.60804,-0.371859,42.211056,0.08995
-1.975,-0.929648,-0.170854,24.120604,0.05603
-1.9725,-1.60804,-0.170854,6.030151,0.06608
-1.97,-1.60804,-0.371859,-11.369347,0.076131
-1.9675,-0.879397,-0.170854,-29.962312,0.086181
-1.965,-1.60804,-0.371859,-46.859298,0.08995
-1.9625,-0.80402,-0.453518,-65.138192,0.08995
-1.96,-1.080402,-0.170854,-82.412062,0.076131
-1.9575,-1.60804,-0.371859,-102.512565,0.053518
-1.955,-1.60804,-0.371859,-98.492465,0.049749
-1.9525,-1.60804,-0.089196,-80.402012,0.049749
-1.95,-1.331658,-0.371859,-62.311559,0.049749
-1.9475,-1.60804,-0.170854,-44.221107,0.086181
-1.945,-0.80402,-0.371859,-27.826634,0.08995
-1.9425,-1.281407,-0.572864,-9.233669,0.08995
-1.94,-1.60804,-0.038945,8.040201,0.063568
-1.9375,-1.60804,-0.371859,26.130654,0.086181
-1.935,-0.929648,-0.371859,44.535177,0.08995
-1.9325,-1.130653,-0.170854,62.311559,0.08995
-1.93,-1.080402,-0.371859,80.402012,0.063568
-1.9275,-1.532663,-0.170854,98.492465,0.08995
-1.925,-1.60804,-0.202261,88.442213,0.08995
-1.9225,-1.130653,-0.572864,69.535177,0.08995
-1.92,-1.331658,-0.170854,52.261308,0.063568
-1.9175,-1.60804,-0.371859,32.349247,0.086181
-1.915,-0.929648,-0.371859,15.766332,0.08995
-1.9125,-1.130653,-0.089196,-2.01005,0.08995
-1.91,-1.60804,-0.371859,-20.100503,0.076131
-1.9075,-1.60804,-0.189698,-38.190956,0.053518
-1.905,-1.482412,-0.371859,-56.281408,0.08995
-1.9025,-1.60804,-0.572864,-73.178394,0.08995
-1.9,-1.080402,-0.170854,-92.462314,0.08995
-1.8975,-1.532663,-0.371859,-108.542716,0.08995
-1.895,-1.60804,-0.170854,-90.452263,0.08995
-1.8925,-0.80402,-0.051507,-72.361811,0.08995
-1.89,-1.331658,-0.302764,-54.271358,0.063568
-1.8875,-0.80402,-0.170854,-36.180905,0.053518
-1.885,-0.929648,-0.371859,-18.090453,0.05603
-1.8825,-1.60804,-0.572864,-1.193467,0.08995
-1.88,-1.60804,-0.170854,16.771357,0.08995
-1.8775,-1.60804,-0.353015,35.992463,0.086181
-1.875,-1.60804,-0.170854,52.575378,0.08995
-1.8725,-1.281407,-0.170854,71.168343,0.08995
-1.87,-1.60804,-0.371859,89.761309,0.076131
-1.8675,-0.879397,-0.189698,96.482414,0.086181
-1.865,-0.80402,-0.371859,80.087942,0.05603
-1.8625,-1.130653,-0.572864,60.678393,0.073618
-1.86,-1.331658,-0.170854,42.902011,0.08995
-1.8575,-1.60804,-0.371859,24.309046,0.08995
-1.855,-1.482412,-0.371859,6.030151,0.08995
-1.8525,-1.281407,-0.051507,-10.050251,0.073618
-1.85,-1.331658,-0.371859,-28.140704,0.063568
-1.8475,-1.60804,-0.170854,-48.052765,0.08995
-1.845,-1.482412,-0.371859,-64.321609,0.083668
-1.8425,-1.281407,-0.453518,-83.228645,0.073618
-1.84,-0.80402,-0.170854,-100.502515,0.063568
-1.8375,-0.879397,-0.371859,-100.502515,0.08995
-1.835,-1.60804,-0.170854,-82.097992,0.08995
-1.8325,-0.80402,-0.089196,-63.128142,0.08995
-1.83,-1.60804,-0.371859,-44.912061,0.08995
-1.8275,-1.532663,-0.170854,-26.319096,0.053518
-1.825,-1.482412,-0.202261,-10.050251,0.08995
-1.8225,-1.60804,-0.491206,6.846734,0.06608
-1.82,-1.60804,-0.170854,26.130654,0.08995
-1.8175,-1.60804,-0.189698,44.221107,0.086181
-1.815,-1.60804,-0.371859,62.311559,0.08995
-1.8125,-1.60804,0.030151,79.208545,0.08995
-1.81,-1.60804,-0.371859,97.80151,0.08995
-1.8075,-0.879397,-0.170854,88.442213,0.086181
-1.805,-1.60804,-0.202261,70.35176,0.08995
-1.8025,-0.80402,-0.371859,52.261308,0.073618
-1.8,-1.331658,-0.170854,34.170855,0.063568
-1.7975,-1.532663,-0.390703,16.268845,0.08995
-1.795,-0.929648,-0.340452,-0.31407,0.08995
-1.7925,-1.281407,-0.051507,-20.100503,0.049749
-1.79,-1.080402,-0.371859,-36.180905,0.08995
-1.7875,-1.60804,-0.170854,-54.4598,0.08995
-1.785,-1.60804,-0.170854,-74.057791,0.08995
-1.7825,-1.60804,-0.453518,-90.452263,0.06608
-1.78,-1.60804,-0.170854,-108.542716,0.08995
-1.7775,-1.60804,-0.371859,-92.462314,0.049749
-1.775,-1.482412,-0.170854,-74.057791,0.08995
-1.7725,-1.60804,0.030151,-56.281408,0.08995
-1.77,-1.60804,-0.440955,-38.190956,0.063568
-1.7675,-1.60804,-0.170854,-18.278895,0.086181
-1.765,-1.482412,-0.371859,-2.01005,0.08995
-1.7625,-0.80402,-0.453518,16.080402,0.08995
-1.76,-1.331658,-0.170854,34.170855,0.063568
-1.7575,-1.60804,-0.371859,52.072866,0.08995
-1.755,-1.60804,-0.170854,70.35176,0.083668
-1.7525,-1.130653,-0.089196,88.442213,0.08995
-1.75,-1.331658,-0.371859,98.492465,0.063568
-1.7475,-1.60804,-0.371859,78.768846,0.08995
-1.745,-0.929648,-0.371859,62.311559,0.08995
-1.7425,-1.60804,-0.572864,44.221107,0.073618
-1.74,-1.331658,-0.170854,26.821609,0.063568
-1.7375,-1.532663,-0.189698,8.040201,0.08995
-1.735,-0.929648,-0.340452,-10.050251,0.08995
-1.7325,-1.130653,0.030151,-28.140704,0.06608
-1.73,-1.60804,-0.371859,-44.221107,0.08995
-1.7275,-1.60804,-0.170854,-64.133167,0.049749
-1.725,-1.60804,-0.170854,-80.716082,0.05603
-1.7225,-1.60804,-0.572864,-100.502515,0.073618
-1.72,-1.080402,-0.170854,-100.502515,0.063568
-1.7175,-1.60804,-0.55402,-82.600504,0.08995
-1.715,-1.482412,-0.340452,-64.321609,0.08995
-1.7125,-1.281407,-0.051507,-46.231157,0.08995
-1.71,-1.60804,-0.371859,-28.140704,0.063568
-1.7075,-0.879397,-0.353015,-10.238694,0.086181
-1.705,-0.929648,-0.51005,6.030151,0.083668
-1.7025,-1.281407,-0.491206,24.937186,0.08995
-1.7,-1.331658,-0.170854,41.520101,0.08995
-1.6975,-1.60804,-0.371859,60.113067,0.08995
-1.695,-1.482412,-0.170854,78.391962,0.083668
-1.6925,-1.281407,-0.170854,96.482414,0.08995
-1.69,-1.60804,-0.371859,90.452263,0.076131
-1.6875,-0.80402,-0.170854,72.361811,0.053518
-1.685,-0.80402,-0.371859,52.261308,0.08995
-1.6825,-1.60804,-0.572864,35.364322,0.06608
-1.68,-1.080402,-0.170854,18.090453,0.08995
-1.6775,-1.532663,-0.371859,0,0.086181
-1.675,-1.60804,-0.170854,-18.090453,0.08995
-1.6725,-1.281407,-0.089196,-35.804021,0.049749
-1.67,-1.60804,-0.371859,-54.271358,0.076131
-1.6675,-0.879397,-0.170854,-72.361811,0.086181
-1.665,-0.80402,-0.202261,-90.452263,0.08995
-1.6625,-1.60804,-0.572864,-108.542716,0.06608
-1.66,-1.080402,-0.170854,-92.462314,0.063568
-1.6575,-0.879397,-0.371859,-74.371861,0.086181
-1.655,-1.60804,-0.170854,-56.281408,0.08995
-1.6525,-1.130653,-0.170854,-38.190956,0.073618
-1.65,-1.60804,-0.371859,-20.791458,0.08995
-1.6475,-0.80402,-0.170854,-3.831658,0.08995
-1.645,-1.482412,-0.371859,16.080402,0.05603
-1.6425,-0.80402,-0.572864,34.170855,0.073618
-1.64,-1.60804,-0.170854,51.570353,0.076131
-1.6375,-1.60804,-0.371859,68.530152,0.086181
-1.635,-0.929648,-0.202261,86.746233,0.08995
-1.6325,-1.60804,-0.170854,99.685932,0.08995
-1.63,-1.331658,-0.371859,81.721107,0.076131
-1.6275,-0.879397,-0.353015,62.500001,0.08995
-1.625,-1.482412,-0.340452,44.221107,0.083668
-1.6225,-0.80402,-0.572864,27.324121,0.06608
-1.62,-1.331658,-0.170854,8.731156,0.063568
-1.6175,-1.532663,-0.572864,-9.861809,0.086181
-1.615,-1.482412,-0.340452,-26.444724,0.08995
-1.6125,-1.130653,-0.170854,-44.221107,0.06608
-1.61,-1.60804,-0.371859,-62.311559,0.049749
-1.6075,-1.60804,-0.189698,-80.402012,0.049749
-1.605,-1.60804,-0.371859,-98.492465,0.05603
-1.6025,-1.60804,-0.453518,-102.512565,0.049749
-1.6,-1.080402,-0.170854,-84.422112,0.076131
-1.5975,-0.879397,-0.371859,-66.33166,0.08995
-1.595,-1.60804,-0.170854,-48.241207,0.08995
-1.5925,-1.60804,-0.170854,-30.150754,0.073618
-1.59,-1.60804,-0.371859,-12.751257,0.08995
-1.5875,-0.879397,-0.15201,6.030151,0.086181
-1.585,-0.80402,-0.371859,24.120604,0.05603
-1.5825,-1.60804,-0.572864,41.017589,0.073618
-1.58,-1.60804,-0.170854,59.610554,0.08995
-1.5775,-0.879397,-0.371859,78.203519,0.08995
-1.575,-1.482412,-0.371859,94.786434,0.049749
-1.5725,-1.60804,-0.170854,89.63568,0.08995
-1.57,-1.60804,-0.371859,73.680906,0.076131
-1.5675,-0.879397,-0.170854,54.271358,0.086181
-1.565,-1.60804,-0.371859,36.180905,0.08995
-1.5625,-1.60804,-0.453518,18.090453,0.049749
-1.56,-1.60804,-0.038945,0,0.08995
-1.5575,-1.60804,-0.371859,-16.080402,0.08995
-1.555,-1.482412,-0.371859,-34.484925,0.08995
-1.5525,-1.130653,-0.051507,-53.454775,0.073618
-1.55,-0.80402,-0.371859,-70.35176,0.063568
-1.5475,-1.60804,-0.189698,-90.263821,0.053518
-1.545,-1.60804,-0.202261,-106.846736,0.08995
-1.5425,-1.60804,-0.572864,-94.472364,0.08995
-1.54,-1.080402,-0.170854,-76.381911,0.076131
-1.5375,-1.60804,-0.371859,-58.291459,0.08995
-1.535,-1.60804,-0.202261,-40.201006,0.08995
-1.5325,-1.60804,-0.051507,-22.110553,0.08995
-1.53,-1.60804,-0.371859,-4.020101,0.08995
-1.5275,-0.80402,-0.170854,14.070352,0.08995
-1.525,-1.60804,-0.371859,32.160805,0.08995
-1.5225,-1.281407,-0.371859,50.251257,0.08995
-1.52,-1.60804,-0.170854,68.34171,0.076131
-1.5175,-1.60804,-0.390703,86.432163,0.08995
-1.515,-0.929648,-0.170854,98.806535,0.08995
-1.5125,-1.60804,-0.089196,81.595479,0.08995
-1.51,-1.60804,-0.23995,65.012564,0.08995
-1.5075,-1.60804,-0.170854,46.231157,0.053518
-1.505,-0.929648,-0.371859,28.140704,0.049749
-1.5025,-1.60804,-0.453518,10.050251,0.08995
-1.5,-1.080402,-0.170854,-8.040201,0.076131
-1.4975,-1.60804,-0.390703,-25.942212,0.08995
-1.495,-1.482412,-0.340452,-42.525127,0.05603
-1.4925,-1.60804,-0.051507,-61.118092,0.073618
-1.49,-1.080402,-0.371859,-79.711057,0.08995
-1.4875,-1.532663,-0.189698,-98.304022,0.049749
-1.485,-0.80402,-0.371859,-104.522615,0.08995
-1.4825,-1.130653,-0.572864,-85.238695,0.08995
-1.48,-1.60804,-0.101759,-66.33166,0.08995
-1.4775,-1.60804,-0.371859,-48.241207,0.08995
-1.475,-1.60804,-0.170854,-30.150754,0.08995
-1.4725,-0.80402,-0.170854,-12.060302,0.049749
-1.47,-1.331658,-0.371859,4.020101,0.049749
-1.4675,-0.879397,-0.170854,22.110553,0.08995
-1.465,-1.482412,-0.371859,40.201006,0.05603
-1.4625,-1.60804,-0.491206,57.097991,0.08995
-1.46,-1.60804,-0.170854,76.381911,0.063568
-1.4575,-0.80402,-0.371859,94.472364,0.08995
-1.455,-1.482412,-0.170854,92.148243,0.083668
-1.4525,-1.60804,-0.051507,73.555278,0.08995
-1.45,-1.60804,-0.371859,54.962313,0.049749
-1.4475,-1.60804,-0.371859,38.190956,0.053518
-1.445,-1.60804,-0.340452,18.090453,0.05603
-1.4425,-0.80402,-0.572864,2.01005,0.049749
-1.44,-1.331658,-0.170854,-16.080402,0.076131
-1.4375,-1.60804,-0.390703,-34.170855,0.053518
-1.435,-0.80402,-0.170854,-52.261308,0.083668
-1.4325,-1.60804,-0.170854,-69.535177,0.049749
-1.43,-1.60804,-0.371859,-88.442213,0.049749
-1.4275,-1.532663,-0.189698,-106.532666,0.08995
-1.425,-0.929648,-0.371859,-94.472364,0.08995
-1.4225,-1.130653,-0.491206,-76.381911,0.08995
-1.42,-1.080402,-0.170854,-58.291459,0.08995
-1.4175,-1.532663,-0.371859,-40.389448,0.08995
-1.415,-1.482412,-0.371859,-22.110553,0.05603
-1.4125,-0.80402,-0.170854,-4.020101,0.073618
-1.41,-1.331658,-0.371859,12.060302,0.076131
-1.4075,-1.60804,-0.353015,30.150754,0.049749
-1.405,-1.60804,-0.371859,48.555277,0.08995
-1.4025,-0.80402,-0.453518,66.33166,0.06608
-1.4,-1.080402,-0.23995,84.422112,0.076131
-1.3975,-1.60804,-0.371859,100.690957,0.086181
-1.395,-0.929648,-0.170854,83.793972,0.08995
-1.3925,-0.80402,-0.051507,66.33166,0.049749
-1.39,-1.60804,-0.371859,46.922112,0.049749
-1.3875,-1.60804,-0.170854,29.962312,0.053518
-1.385,-1.60804,-0.371859,10.050251,0.049749
-1.3825,-1.60804,-0.572864,-6.030151,0.08995
-1.38,-1.60804,-0.170854,-25.439699,0.08995
-1.3775,-1.60804,-0.371859,-42.211056,0.049749
-1.375,-0.80402,-0.170854,-60.301509,0.083668
-1.3725,-1.281407,-0.170854,-78.391962,0.06608
-1.37,-1.60804,-0.371859,-96.482414,0.08995
-1.3675,-1.60804,-0.170854,-104.522615,0.086181
-1.365,-0.929648,-0.371859,-86.432163,0.049749
-1.3625,-1.281407,-0.453518,-68.34171,0.049749
-1.36,-1.080402,-0.170854,-48.932162,0.076131
-1.3575,-0.80402,-0.371859,-32.160805,0.049749
-1.355,-1.60804,-0.202261,-14.070352,0.049749
-1.3525,-1.60804,-0.170854,4.020101,0.08995
-1.35,-1.331658,-0.371859,22.110553,0.049749
-1.3475,-1.60804,-0.353015,38.379398,0.086181
-1.345,-1.60804,-0.371859,58.291459,0.049749
-1.3425,-1.130653,-0.572864,76.381911,0.08995
-1.34,-1.080402,-0.170854,93.153268,0.063568
-1.3375,-0.879397,-0.371859,92.462314,0.053518
-1.335,-1.60804,-0.340452,74.371861,0.083668
-1.3325,-1.130653,-0.170854,57.474876,0.06608
-1.33,-1.60804,-0.371859,38.190956,0.08995
-1.3275,-1.60804,-0.170854,20.288945,0.049749
-1.325,-1.482412,-0.371859,2.01005,0.08995
-1.3225,-1.130653,-0.572864,-14.070352,0.049749
-1.32,-1.60804,-0.170854,-33.4799,0.049749
-1.3175,-0.80402,-0.371859,-50.251257,0.08995
-1.315,-1.60804,-0.371859,-70.03769,0.08995
-1.3125,-1.130653,-0.170854,-86.432163,0.08995
-1.31,-1.60804,-0.371859,-104.522615,0.049749
-1.3075,-1.532663,-0.353015,-96.482414,0.053518
-1.305,-1.60804,-0.371859,-78.391962,0.05603
-1.3025,-1.60804,-0.371859,-60.301509,0.06608
-1.3,-1.60804,-0.170854,-42.211056,0.076131
-1.2975,-0.80402,-0.371859,-22.298995,0.053518
-1.295,-1.60804,-0.340452,-4.020101,0.08995
-1.2925,-1.60804,-0.170854,10.866834,0.08995
-1.29,-0.80402,-0.371859,30.150754,0.076131
-1.2875,-1.60804,-0.189698,48.052765,0.08995
-1.285,-1.60804,-0.371859,66.33166,0.05603
-1.2825,-1.130653,-0.572864,84.422112,0.049749
-1.28,-1.60804,-0.10804,102.512565,0.08995
-1.2775,-0.879397,-0.572864,84.422112,0.053518
-1.275,-0.929648,-0.202261,66.017589,0.08995
-1.2725,-1.130653,-0.089196,47.04774,0.08995
-1.27,-1.60804,-0.371859,30.150754,0.049749
-1.2675,-0.80402,0.011307,12.060302,0.08995
-1.265,-1.482412,-0.371859,-4.334171,0.08995
-1.2625,-1.130653,-0.453518,-22.927136,0.049749
-1.26,-0.80402,-0.170854,-40.201006,0.08995
-1.2575,-0.879397,-0.572864,-60.113067,0.049749
-1.255,-0.929648,-0.371859,-78.391962,0.049749
