second,Volt,Volt,Volt,Volt4
-8.8585,-0.0724,-0.0046,3.4265,0.0178
-8.8485,-0.0724,-0.0002,-3.6778,0.0148
-8.8385,-0.0724,-0.0073,-10.8072,0.0184
-8.8285,-0.0724,-0.0005,-3.6401,0.016
-8.8185,-0.0724,-0.0052,3.5647,0.0144
-8.8085,-0.0724,-0.0002,9.8084,0.0148
-8.7985,-0.0862,-0.0086,2.4529,0.017
-8.7885,-0.0962,0.0035,-4.5634,0.016
-8.7785,-0.0724,-0.0052,-10.1036,0.0184
-8.7685,-0.0724,0.0035,-2.8172,0.018
-8.7585,-0.0724,-0.0059,4.3373,0.0158
-8.7485,-0.0724,0.0011,8.7845,0.0144
-8.7385,-0.0724,-0.0079,1.6489,0.0144
-8.7285,-0.0724,0.0035,-5.468,0.0148
-8.7185,-0.0724,-0.0086,-9.1991,0.0158
-8.7085,-0.0724,0.0011,-1.831,0.0168
-8.6985,-0.0724,-0.0086,5.1413,0.0144
-8.6885,-0.0724,0.0035,8.1815,0.0184
-8.6785,-0.0724,-0.01,0.782,0.0158
-8.6685,-0.0724,0.0019,-6.2531,0.0168
-8.6585,-0.0724,-0.0079,-8.326,0.0184
-8.6485,-0.0724,-0.0002,-1.0082,0.0148
-8.6385,-0.046,-0.0059,6.0773,0.0144
-8.6285,-0.0724,0.0035,7.2142,0.0168
-8.6185,-0.0786,-0.0079,0.0094,0.015
-8.6085,-0.0724,0.0031,-7.0948,0.0148
-8.5985,-0.0724,-0.0086,-7.4529,0.0144
-8.5885,-0.0724,0.0035,-0.3046,0.0168
-8.5785,-0.1063,-0.0086,6.9504,0.0184
-8.5685,-0.0724,0.0035,6.3913,0.0144
-8.5585,-0.0862,-0.0086,-0.8951,0.0158
-8.5485,-0.0724,0.0019,-8.0622,0.0144
-8.5385,-0.0724,-0.012,-6.517,0.0184
-8.5285,-0.0724,0.0035,0.581,0.0144
-8.5185,-0.0862,-0.01,7.8172,0.017
-8.5085,-0.0962,-0.0005,5.3675,0.0144
-8.4985,-0.0724,-0.0086,-1.7682,0.0184
-8.4885,-0.0724,0.0035,-8.8662,0.0148
-8.4785,-0.0724,-0.01,-5.782,0.0158
-8.4685,-0.0887,0.0019,1.4227,0.0144
-8.4585,-0.0724,-0.0086,8.5898,0.015
-8.4485,-0.0724,0.0035,4.7644,0.0148
-8.4385,-0.0724,-0.01,-2.6351,0.0144
-8.4285,-0.0724,0.0019,-9.5886,0.0144
-8.4185,-0.0724,-0.0079,-4.8775,0.0144
-8.4085,-0.1088,0.0031,2.2268,0.0148
-8.3985,-0.0724,-0.0059,9.4253,0.017
-8.3885,-0.0962,0.0059,3.7971,0.0184
-8.3785,-0.1063,-0.0113,-3.2381,0.015
-8.3685,-0.1088,-0.0002,-10.4931,0.018
-8.3585,-0.0987,-0.01,-4.1049,0.0158
-8.3485,-0.0724,0.0035,3.1124,0.0168
-8.3385,-0.1063,-0.0086,10.2293,0.0178
-8.3285,-0.1088,-0.0002,2.7921,0.0184
-8.3185,-0.0724,-0.0126,-4.1803,0.0158
-8.3085,-0.0724,0.0035,-10.3549,0.016
-8.2985,-0.0724,-0.0154,-3.0999,0.0184
-8.2885,-0.0724,0.0039,3.8348,0.0144
-8.2785,-0.1126,-0.01,9.4881,0.0184
-8.2685,-0.0962,0.0035,2.0697,0.016
-8.2585,-0.0724,-0.0126,-4.8461,0.0184
-8.2485,-0.0724,0.0031,-9.8335,0.018
-8.2385,-0.0862,-0.014,-2.2959,0.017
-8.2285,-0.0724,0.0019,4.7205,0.016
-8.2185,-0.1126,-0.0126,8.4516,0.015
-8.2085,-0.0724,0.0035,1.3662,0.0148
-8.1985,-0.0987,-0.01,-5.9202,0.0184
-8.1885,-0.0724,0.0035,-8.7469,0.0168
-8.1785,-0.0786,-0.0126,-1.5986,0.015
-8.1685,-0.0724,0.0071,5.625,0.0184
-8.1585,-0.0724,-0.0126,7.679,0.0158
-8.1485,-0.1126,0.0035,0.2607,0.0144
-8.1385,-0.1063,-0.012,-6.6237,0.0184
-8.1285,-0.0724,0.0031,-8.0245,0.018
-8.1185,-0.0987,-0.0152,-0.7569,0.0144
-8.1085,-0.0887,0.0011,6.4479,0.0168
-8.0985,-0.0724,-0.0126,6.8436,0.0184
-8.0885,-0.0724,-0.0002,-0.4428,0.0144
-8.0785,-0.0724,-0.014,-7.5283,0.0184
-8.0685,-0.0724,0.0035,-7.0195,0.0144
-8.0585,-0.0724,-0.012,-0.0534,0.0144
-8.0485,-0.0724,0.0035,7.434,0.0148
-8.0385,-0.0724,-0.01,5.9391,0.0184
-8.0285,-0.0724,0.0035,-1.228,0.0168
-8.0185,-0.1063,-0.0126,-8.2632,0.0184
-8.0085,-0.0724,-0.0002,-6.2155,0.0148
-7.9985,-0.0724,-0.0126,0.9202,0.0144
-7.9885,-0.0724,0.0035,8.1376,0.0144
-7.9785,-0.0724,-0.0126,5.0345,0.015
-7.9685,-0.0761,0.0031,-2.233,0.0148
-7.9585,-0.0724,-0.0152,-9.3373,0.0144
-7.9485,-0.0724,0.0035,-5.3298,0.016
-7.9385,-0.0724,-0.0126,1.7242,0.015
-7.9285,-0.0724,0.0027,9.0232,0.0144
-7.9185,-0.0724,-0.0166,4.13,0.0184
-7.9085,-0.0962,0.0035,-2.8737,0.0168
-7.8985,-0.0724,-0.0126,-10.0722,0.015
-7.8885,-0.0724,0.0031,-4.4441,0.0148
-7.8785,-0.0862,-0.01,2.6602,0.017
-7.8685,-0.0887,0.0011,9.7456,0.016
-7.8585,-0.0724,-0.016,3.4265,0.0178
-7.8485,-0.0724,0.0031,-3.6778,0.0144
-7.8385,-0.0987,-0.0126,-10.8072,0.017
-7.8285,-0.0962,0.0011,-3.6024,0.0144
-7.8185,-0.1063,-0.0126,3.5647,0.0184
-7.8085,-0.0724,0.0031,9.7896,0.018
-7.7985,-0.0724,-0.0126,2.4529,0.017
-7.7885,-0.0724,-0.0005,-4.5634,0.0144
-7.7785,-0.0724,-0.016,-9.934,0.0144
-7.7685,-0.1088,-0.0009,-2.6351,0.0148
-7.7585,-0.0724,-0.0152,4.4692,0.0158
-7.7485,-0.0724,0.0011,8.9856,0.0184
-7.7385,-0.0724,-0.0126,1.6489,0.015
-7.7285,-0.0724,0.0031,-5.468,0.0144
-7.7185,-0.0862,-0.0126,-9.1991,0.0158
-7.7085,-0.0887,0.0011,-1.9127,0.0184
-7.6985,-0.0724,-0.0126,5.1727,0.0178
-7.6885,-0.0724,-0.0009,7.9994,0.0184
-7.6785,-0.0862,-0.0126,0.9139,0.0158
-7.6685,-0.0962,0.0035,-6.4541,0.016
-7.6585,-0.0724,-0.0126,-8.2946,0.015
-7.6485,-0.0724,-0.0009,-1.2092,0.0184
-7.6385,-0.0862,-0.0126,6.0773,0.017
-7.6285,-0.0887,-0.0013,7.2959,0.0168
-7.6185,-0.0724,-0.0092,0.0094,0.0144
-7.6085,-0.0724,-0.0046,-7.076,0.0144
-7.5985,-0.0724,-0.0126,-7.4592,0.0184
-7.5885,-0.0962,0.0011,-0.3046,0.0184
-7.5785,-0.0724,-0.012,6.9818,0.0144
-7.5685,-0.0724,0.0031,6.1903,0.0148
-7.5585,-0.0987,-0.0126,-0.7632,0.0158
-7.5485,-0.0724,-0.0029,-7.8989,0.016
-7.5385,-0.0786,-0.0126,-6.6866,0.0144
-7.5285,-0.0724,-0.0046,0.3989,0.0144
-7.5185,-0.0724,-0.0112,7.6853,0.0184
-7.5085,-0.0724,-0.0029,5.3675,0.0168
-7.4985,-0.0724,-0.0092,-1.5986,0.0178
-7.4885,-0.0724,-0.0009,-8.7217,0.0144
-7.4785,-0.0724,-0.0112,-5.8448,0.017
-7.4685,-0.0724,-0.0046,1.3034,0.0184
-7.4585,-0.1063,-0.0126,8.5898,0.0184
-7.4485,-0.0724,-0.0009,4.5823,0.0148
-7.4385,-0.0724,-0.0126,-2.6351,0.0158
-7.4285,-0.0724,-0.0029,-9.7079,0.0184
-7.4185,-0.0724,-0.0092,-4.8775,0.0178
-7.4085,-0.0724,-0.0046,2.2079,0.0148
-7.3985,-0.0862,-0.0126,9.4253,0.017
-7.3885,-0.0724,-0.0029,3.6778,0.0168
-7.3785,-0.0724,-0.0086,-3.2067,0.0178
-7.3685,-0.0724,-0.0049,-10.5308,0.0144
-7.3585,-0.0724,-0.0152,-4.174,0.0144
-7.3485,-0.0962,-0.0069,3.0308,0.0168
-7.3385,-0.0786,-0.0092,10.0283,0.015
-7.3285,-0.0724,-0.0082,3.1376,0.0144
-7.3185,-0.0724,-0.0112,-4.1112,0.017
-7.3085,-0.0962,-0.0069,-10.5559,0.016
-7.2985,-0.0786,-0.012,-3.2695,0.0178
-7.2885,-0.0724,-0.0086,3.816,0.0148
-7.2785,-0.0724,-0.0112,9.2242,0.0184
-7.2685,-0.0724,-0.0037,1.9881,0.0144
-7.2585,-0.0786,-0.0092,-5.0157,0.0144
-7.2485,-0.0724,-0.0049,-9.4504,0.0144
-7.2385,-0.0724,-0.0112,-2.2959,0.017
-7.2285,-0.0962,-0.0093,4.7205,0.0144
-7.2185,-0.0724,-0.0092,8.4516,0.0178
-7.2085,-0.0761,-0.009,1.184,0.018
-7.1985,-0.0724,-0.0112,-5.7883,0.0158
-7.1885,-0.0962,-0.0046,-8.7469,0.016
-7.1785,-0.0724,-0.012,-1.6614,0.0144
-7.1685,-0.1088,-0.009,5.625,0.0144
-7.1585,-0.0862,-0.0112,7.679,0.017
-7.1485,-0.0962,-0.0046,0.3423,0.016
-7.1385,-0.0724,-0.0086,-6.8247,0.0144
-7.1285,-0.0724,-0.009,-7.8423,0.0184
-7.1185,-0.0724,-0.0086,-0.6878,0.0158
-7.1085,-0.0724,-0.011,6.4102,0.016
-7.0985,-0.0724,-0.0086,6.6426,0.0184
-7.0885,-0.0724,-0.009,-0.2795,0.0144
-7.0785,-0.0724,-0.0098,-7.5283,0.0144
-7.0685,-0.0724,-0.0086,-7.1388,0.016
-7.0585,-0.0724,-0.0086,0.1162,0.0184
-7.0485,-0.0724,-0.009,7.4152,0.0148
-7.0385,-0.0862,-0.0072,5.87,0.017
-7.0285,-0.0962,-0.0093,-1.2657,0.016
-7.0185,-0.0786,-0.0092,-8.6024,0.0178
-7.0085,-0.0724,-0.0126,-6.0521,0.0144
-6.9985,-0.0724,-0.0072,0.9202,0.0144
-6.9885,-0.0724,-0.0086,8.1376,0.0144
-6.9785,-0.0724,-0.0058,5.066,0.015
-6.9685,-0.0724,-0.009,-2.0697,0.018
-6.9585,-0.0862,-0.0072,-9.3373,0.0158
-6.9485,-0.0887,-0.0093,-5.3298,0.0168
-6.9385,-0.0724,-0.0086,1.5861,0.0144
-6.9285,-0.0761,-0.009,9.0421,0.0144
-6.9185,-0.0724,-0.0098,4.2619,0.0184
-6.9085,-0.0724,-0.011,-2.9931,0.0168
-6.8985,-0.0724,-0.0079,-10.2418,0.0144
-6.8885,-0.1088,-0.009,-4.4253,0.018
-6.8785,-0.0987,-0.0059,2.6602,0.017
-6.8685,-0.0724,-0.0069,9.7456,0.0184
-6.8585,-0.1063,-0.0052,3.2569,0.0178
-6.8485,-0.0724,-0.009,-3.6778,0.0148
-6.8385,-0.0724,-0.0046,-10.8763,0.017
-6.8285,-0.0724,-0.011,-3.6401,0.0184
-6.8185,-0.0786,-0.0046,3.5647,0.0178
-6.8085,-0.0761,-0.0086,9.7896,0.0148
-6.7985,-0.0724,-0.0046,2.522,0.0144
-6.7885,-0.0724,-0.0086,-4.5634,0.0144
-6.7785,-0.0724,-0.0058,-9.9026,0.0178
-6.7685,-0.0724,-0.0122,-2.6351,0.0148
-6.7585,-0.0724,-0.0072,4.4001,0.0158
-6.7485,-0.0724,-0.0126,8.9856,0.0144
-6.7385,-0.0724,-0.0046,1.7871,0.0144
-6.7285,-0.0724,-0.0126,-5.6313,0.018
-6.7185,-0.0724,-0.0058,-9.1991,0.0144
-6.7085,-0.0724,-0.011,-1.9943,0.0168
-6.6985,-0.0724,-0.0052,5.0031,0.0144
-6.6885,-0.0724,-0.009,8.1815,0.0144
-6.6785,-0.0987,-0.0046,0.782,0.0158
-6.6685,-0.0962,-0.0126,-6.2908,0.0144
-6.6585,-0.0724,-0.0046,-8.4956,0.0178
-6.6485,-0.0761,-0.0122,-1.0082,0.018
-6.6385,-0.0724,-0.0046,6.0773,0.0158
-6.6285,-0.0724,-0.0102,7.2142,0.0184
-6.6185,-0.0786,-0.0046,-0.022,0.0144
-6.6085,-0.0761,-0.0086,-7.0948,0.018
-6.5985,-0.0724,-0.0046,-7.522,0.0158
-6.5885,-0.0724,-0.0126,-0.1853,0.0144
-6.5785,-0.0786,-0.0046,6.9504,0.0184
-6.5685,-0.0724,-0.0082,6.2092,0.0148
-6.5585,-0.0724,-0.0032,-0.6941,0.0184
-6.5485,-0.0724,-0.0102,-7.9805,0.016
-6.5385,-0.0724,-0.0086,-6.6552,0.0144
-6.5285,-0.0724,-0.0122,0.581,0.0144
-6.5185,-0.0987,-0.0046,7.6853,0.0144
-6.5085,-0.0724,-0.0126,5.6062,0.016
-6.4985,-0.0724,-0.0046,-1.5986,0.0144
-6.4885,-0.0686,-0.0082,-9.0672,0.0184
-6.4785,-0.0987,-0.0032,-5.782,0.0144
-6.4685,-0.0724,-0.0102,1.4227,0.0144
-6.4585,-0.0786,-0.0046,8.5584,0.0144
-6.4485,-0.0724,-0.0082,4.6011,0.0144
-6.4385,-0.0724,-0.0046,-2.3712,0.017
-6.4285,-0.0724,-0.0102,-9.7896,0.016
-6.4185,-0.1126,-0.0018,-4.9089,0.0144
-6.4085,-0.0724,-0.0118,2.4089,0.0184
-6.3985,-0.0724,-0.0059,9.4943,0.0158
-6.3885,-0.0724,-0.0102,3.6778,0.0168
-6.3785,-0.1063,-0.0046,-3.4077,0.0144
-6.3685,-0.0761,-0.0122,-10.6753,0.0184
-6.3585,-0.0987,-0.0046,-3.973,0.0144
-6.3485,-0.0962,-0.0102,2.9931,0.0144
-6.3385,-0.0724,-0.0046,10.1979,0.015
-6.3285,-0.1126,-0.0115,2.9554,0.0184
-6.3185,-0.0987,-0.0046,-4.1803,0.0158
-6.3085,-0.0724,-0.0038,-10.6376,0.016
-6.2985,-0.0724,-0.0046,-3.3009,0.0178
-6.2885,-0.0724,-0.0074,4.017,0.0144
-6.2785,-0.0987,-0.0059,9.3562,0.0144
-6.2685,-0.0724,-0.0086,2.1514,0.0144
-6.2585,-0.0724,-0.0005,-5.0157,0.015
-6.2485,-0.1088,-0.0082,-9.6514,0.0184
-6.2385,-0.0862,-0.0033,-2.3649,0.0144
-6.2285,-0.0724,-0.0062,4.7205,0.0144
-6.2185,-0.0724,-0.0079,8.6526,0.015
-6.2085,-0.0724,-0.0002,1.3474,0.0148
-6.1985,-0.0724,-0.0059,-5.9202,0.0144
-6.1885,-0.0887,-0.0062,-8.7469,0.0184
-6.1785,-0.0724,-0.0046,-1.6614,0.0144
-6.1685,-0.0724,-0.0074,5.625,0.018
-6.1585,-0.0862,-0.0033,7.6162,0.017
-6.1485,-0.0724,-0.0062,0.5433,0.0168
-6.1385,-0.0724,-0.0005,-6.6237,0.0178
-6.1285,-0.1088,-0.0074,-7.8423,0.0144
-6.1185,-0.0724,-0.0073,-0.6941,0.0144
-6.1085,-0.0724,-0.0022,6.5295,0.0184
-6.0985,-0.0724,-0.0079,6.674,0.015
-6.0885,-0.0724,-0.0074,-0.4428,0.0152
-6.0785,-0.0862,-0.0073,-7.6602,0.017
-6.0685,-0.0724,-0.0038,-7.0572,0.0184
-6.0585,-0.0724,-0.0107,0.1162,0.0178
-6.0485,-0.0724,-0.0038,7.434,0.0144
-6.0385,-0.0724,-0.01,5.8072,0.0158
-6.0285,-0.0724,-0.0014,-1.2657,0.0184
-6.0185,-0.0724,-0.0113,-8.4014,0.0144
-6.0085,-0.0761,0.0002,-6.2155,0.0144
-5.9985,-0.0724,-0.01,0.9202,0.0144
-5.9885,-0.0724,0.0019,8.1376,0.0144
-5.9785,-0.0724,-0.0113,5.2041,0.0144
-5.9685,-0.0724,0.0075,-2.0697,0.0184
-5.9585,-0.0724,-0.01,-9.3373,0.0144
-5.9485,-0.0724,0.0035,-5.3298,0.0184
-5.9385,-0.1063,-0.0079,1.9567,0.0178
-5.9285,-0.0724,0.0071,9.0421,0.0144
-5.9185,-0.0987,-0.0073,4.13,0.0144
-5.9085,-0.0724,0.0059,-3.0747,0.0184
-5.8985,-0.0724,-0.0079,-10.38,0.0178
-5.8885,-0.0724,0.0035,-4.4253,0.018
-5.8785,-0.0724,-0.0073,2.6602,0.0158
-5.8685,-0.0724,0.0059,9.8273,0.0168
-5.8585,-0.0724,-0.0086,3.4265,0.0178
-5.8485,-0.0724,0.0075,-3.8599,0.018
-5.8385,-0.0862,-0.0112,-10.8072,0.0158
-5.8285,-0.0962,0.0099,-3.6024,0.0144
-5.8185,-0.0724,-0.0126,3.5647,0.0178
-5.8085,-0.0724,0.0079,9.8084,0.0144
-5.7985,-0.0987,-0.0112,2.4529,0.0144
-5.7885,-0.0724,0.0035,-4.5634,0.016
-5.7785,-0.0724,-0.0092,-10.0722,0.0178
-5.7685,-0.0724,0.0071,-2.7984,0.018
-5.7585,-0.0724,-0.0112,4.4692,0.0184
-5.7485,-0.0724,0.0115,8.8222,0.016
-5.7385,-0.0724,-0.0092,1.6175,0.0144
-5.7285,-0.0724,0.0031,-5.4868,0.0148
-5.7185,-0.0724,-0.0098,-9.2682,0.017
-5.7085,-0.0724,0.0035,-2.032,0.0144
-5.6985,-0.0724,-0.0092,5.3423,0.0184
-5.6885,-0.0761,0.0075,7.9994,0.0184
-5.6785,-0.0724,-0.0112,0.8448,0.0184
-5.6685,-0.0724,0.0051,-6.3725,0.016
-5.6585,-0.0724,-0.0126,-8.326,0.0144
-5.6485,-0.0761,0.0071,-1.2092,0.0184
-5.6385,-0.0862,-0.0086,6.1401,0.0144
-5.6285,-0.0724,0.0068,7.2959,0.016
-5.6185,-0.0724,-0.0086,0.0094,0.0184
-5.6085,-0.0724,0.0071,-7.277,0.0184
-5.5985,-0.0724,-0.0098,-7.4592,0.0158
-5.5885,-0.0887,0.0035,-0.3046,0.0144
-5.5785,-0.1063,-0.0092,6.9818,0.0178
-5.5685,-0.0724,0.0035,6.3913,0.0148
-5.5585,-0.0724,-0.0058,-0.8951,0.017
-5.5485,-0.0962,0.0011,-7.9805,0.0144
-5.5385,-0.0724,-0.0092,-6.8562,0.0144
-5.5285,-0.0724,0.0064,0.3989,0.0184
-5.5185,-0.0862,-0.0098,7.8863,0.017
-5.5085,-0.0724,0.0027,5.4491,0.016
-5.4985,-0.0724,-0.0086,-1.7682,0.0184
-5.4885,-0.0724,0.0027,-8.8851,0.018
-5.4785,-0.0987,-0.0072,-5.6501,0.0158
-5.4685,-0.0724,0.0011,1.4227,0.0144
-5.4585,-0.1063,-0.0058,8.5898,0.0178
-5.4485,-0.0724,0.0031,4.5823,0.018
-5.4385,-0.0724,-0.0046,-2.5722,0.0184
-5.4285,-0.0887,0.0011,-9.6702,0.0144
-5.4185,-0.0786,-0.0058,-4.8775,0.0144
-5.4085,-0.0724,0.0027,2.1891,0.0144
-5.3985,-0.0724,-0.0005,9.3624,0.0158
-5.3885,-0.0887,0.0027,3.7971,0.0144
-5.3785,-0.0724,-0.0024,-3.3763,0.015
-5.3685,-0.0724,0.0027,-10.5119,0.0144
-5.3585,-0.0724,-0.0018,-3.973,0.017
-5.3485,-0.0724,-0.0005,3.1124,0.0184
-5.3385,-0.0724,-0.0046,10.1979,0.0178
-5.3285,-0.0724,0.0024,3.1376,0.0184
-5.3185,-0.0724,-0.0044,-4.2431,0.0184
-5.3085,-0.0724,0.0003,-10.5559,0.016
-5.2985,-0.0724,-0.0046,-3.0685,0.0184
-5.2885,-0.0724,-0.0013,3.816,0.0144
-5.2785,-0.0724,-0.0044,9.3562,0.0184
-5.2685,-0.0724,-0.0029,1.9881,0.0184
-5.2585,-0.1063,-0.0018,-5.0157,0.0144
-5.2485,-0.0724,0.0024,-9.4692,0.018
-5.2385,-0.0724,0.0036,-2.3649,0.0158
-5.2285,-0.0724,-0.0037,4.8021,0.016
-5.2185,-0.0786,0.0016,8.2506,0.015
-5.2085,-0.0724,-0.0053,1.1652,0.0148
-5.1985,-0.0724,0.0022,-6.0521,0.0184
-5.1885,-0.0724,-0.0037,-8.7469,0.0168
-5.1785,-0.0724,0.0056,-1.4604,0.0144
-5.1685,-0.0724,-0.0053,5.625,0.0184
-5.1585,-0.0987,-0.0018,7.5471,0.017
-5.1485,-0.0724,-0.0077,0.4617,0.016
-5.1385,-0.0724,0.0022,-6.6552,0.0184
-5.1285,-0.0724,-0.0086,-8.0245,0.018
-5.1185,-0.0724,0.0022,-0.7569,0.0144
-5.1085,-0.0724,-0.0069,6.4479,0.0184
-5.0985,-0.0724,0.0029,6.6426,0.0184
-5.0885,-0.1126,-0.0053,-0.4617,0.0184
-5.0785,-0.0724,0.0061,-7.5283,0.0158
-5.0685,-0.0724,-0.0053,-7.1388,0.0184
-5.0585,-0.1063,0.0056,0.1162,0.0178
-5.0485,-0.0724,-0.0053,7.2519,0.018
-5.0385,-0.0724,0.0049,5.9391,0.0184
-5.0285,-0.0887,-0.0069,-1.228,0.0184
-5.0185,-0.0724,0.0035,-8.2632,0.0178
-5.0085,-0.1088,-0.009,-6.0521,0.0148
-4.9985,-0.0987,0.0089,0.983,0.017
