second,Volt,Volt,Volt,Volt4
-2.2525,-1.407035,-0.371859,-95.979902,0.059799
-2.25,-1.60804,-0.371859,-106.532666,0.08995
-2.2475,-1.005025,-0.120603,-88.442213,0.059799
-2.245,-1.20603,-0.371859,-69.346735,0.08995
-2.2425,-1.407035,-0.221105,-50.75377,0.079899
-2.24,-1.60804,-0.170854,-32.160805,0.08995
-2.2375,-1.60804,-0.371859,-16.080402,0.08995
-2.235,-1.60804,-0.271357,2.01005,0.069849
-2.2325,-1.60804,-0.371859,20.100503,0.08995
-2.23,-1.60804,-0.572864,38.190956,0.08995
-2.2275,-0.80402,-0.170854,56.281408,0.08995
-2.225,-1.20603,-0.371859,74.371861,0.08995
-2.2225,-1.407035,-0.221105,91.959801,0.08995
-2.22,-1.60804,0.030151,94.472364,0.049749
-2.2175,-1.005025,-0.371859,76.381911,0.08995
-2.215,-1.60804,-0.170854,57.286433,0.08995
-2.2125,-1.005025,-0.371859,40.201006,0.049749
-2.21,-1.60804,-0.572864,22.110553,0.049749
-2.2075,-1.005025,-0.170854,4.020101,0.08995
-2.205,-0.80402,-0.371859,-14.070352,0.08995
-2.2025,-1.407035,-0.170854,-32.160805,0.08995
-2.2,-1.60804,0.030151,-50.251257,0.049749
-2.1975,-1.60804,-0.371859,-68.34171,0.059799
-2.195,-1.60804,-0.271357,-86.432163,0.08995
-2.1925,-0.80402,-0.371859,-104.020103,0.08995
-2.19,-1.60804,-0.572864,-96.482414,0.08995
-2.1875,-1.407035,-0.170854,-78.391962,0.059799
-2.185,-1.20603,-0.371859,-62.311559,0.069849
-2.1825,-1.60804,-0.371859,-42.211056,0.08995
-2.18,-1.60804,-0.170854,-24.120604,0.08995
-2.1775,-1.005025,-0.371859,-6.030151,0.08995
-2.175,-1.60804,-0.170854,11.055277,0.049749
-2.1725,-1.60804,-0.371859,28.140704,0.08995
-2.17,-1.60804,-0.371859,46.231157,0.08995
-2.1675,-1.005025,-0.170854,64.824122,0.08995
-2.165,-0.80402,-0.472362,83.417087,0.08995
-2.1625,-1.005025,-0.371859,100.000002,0.079899
-2.16,-1.60804,0.030151,84.422112,0.08995
-2.1575,-0.80402,-0.371859,67.839198,0.08995
-2.155,-0.80402,-0.170854,50.251257,0.08995
-2.1525,-1.005025,-0.371859,32.160805,0.079899
-2.15,-1.60804,-0.572864,12.060302,0.049749
-2.1475,-1.005025,-0.170854,-4.020101,0.08995
-2.145,-1.60804,-0.472362,-22.110553,0.069849
-2.1425,-1.60804,-0.371859,-40.201006,0.079899
-2.14,-1.60804,-0.170854,-58.291459,0.08995
-2.1375,-0.80402,-0.371859,-76.381911,0.08995
-2.135,-1.20603,-0.070352,-94.472364,0.049749
-2.1325,-1.407035,-0.221105,-106.532666,0.079899
-2.13,-1.60804,-0.572864,-88.442213,0.08995
-2.1275,-1.60804,-0.170854,-70.35176,0.08995
-2.125,-1.20603,-0.572864,-52.261308,0.049749
-2.1225,-1.60804,-0.170854,-34.170855,0.08995
-2.12,-1.60804,0.030151,-16.080402,0.08995
-2.1175,-1.407035,-0.371859,2.01005,0.059799
-2.115,-1.20603,-0.170854,20.100503,0.08995
-2.1125,-1.60804,-0.371859,36.683418,0.059799
-2.11,-1.60804,-0.572864,54.271358,0.08995
-2.1075,-1.60804,-0.0201,73.869348,0.08995
-2.105,-1.60804,-0.371859,90.452263,0.069849
-2.1025,-1.005025,-0.221105,95.979902,0.08995
-2.1,-1.60804,-0.170854,76.381911,0.08995
-2.0975,-1.60804,-0.371859,57.788946,0.059799
-2.095,-1.60804,-0.170854,41.206031,0.069849
-2.0925,-1.005025,-0.371859,22.613066,0.1
-2.09,-1.60804,-0.572864,4.020101,0.049749
-2.0875,-0.80402,-0.0201,-12.060302,0.059799
-2.085,-1.60804,-0.371859,-30.150754,0.08995
-2.0825,-0.80402,-0.371859,-48.241207,0.079899
-2.08,-0.80402,0.030151,-66.33166,0.08995
-2.0775,-1.005025,-0.371859,-84.422112,0.059799
-2.075,-1.60804,-0.271357,-102.512565,0.069849
-2.0725,-1.60804,-0.522613,-98.492465,0.079899
-2.07,-0.80402,-0.371859,-80.402012,0.049749
-2.0675,-1.60804,-0.170854,-61.809047,0.049749
-2.065,-1.20603,-0.472362,-44.221107,0.069849
-2.0625,-1.60804,-0.221105,-26.130654,0.08995
-2.06,-1.60804,0.030151,-6.030151,0.08995
-2.0575,-1.005025,-0.371859,10.050251,0.079899
-2.055,-0.80402,-0.070352,28.140704,0.049749
-2.0525,-1.60804,-0.371859,46.231157,0.08995
-2.05,-1.60804,-0.572864,62.311559,0.08995
-2.0475,-1.005025,-0.170854,82.412062,0.079899
-2.045,-1.20603,-0.371859,100.502515,0.069849
-2.0425,-1.60804,-0.321608,86.432163,0.08995
-2.04,-0.80402,-0.170854,68.34171,0.049749
-2.0375,-0.80402,-0.371859,50.251257,0.08995
-2.035,-1.20603,-0.170854,34.170855,0.069849
-2.0325,-1.60804,-0.221105,14.070352,0.08995
-2.03,-1.60804,-0.371859,-2.01005,0.08995
-2.0275,-1.407035,-0.170854,-21.608041,0.08995
-2.025,-1.60804,-0.472362,-38.190956,0.069849
-2.0225,-1.407035,-0.170854,-57.788946,0.049749
-2.02,-1.60804,-0.170854,-74.371861,0.08995
-2.0175,-1.005025,-0.371859,-92.964826,0.049749
-2.015,-1.60804,-0.170854,-107.537691,0.049749
-2.0125,-1.407035,-0.371859,-88.944726,0.08995
-2.01,-1.60804,-0.371859,-70.35176,0.08995
-2.0075,-1.005025,-0.170854,-53.768845,0.049749
-2.005,-1.60804,-0.472362,-36.180905,0.08995
-2.0025,-1.60804,-0.371859,-16.080402,0.049749
-2,-1.60804,-0.170854,0,0.049749
-1.9975,-1.005025,-0.371859,18.090453,0.049749
-1.995,-1.20603,-0.271357,36.180905,0.069849
-1.9925,-1.60804,-0.371859,54.271358,0.059799
-1.99,-1.60804,-0.371859,72.361811,0.049749
-1.9875,-0.80402,-0.170854,90.452263,0.059799
-1.985,-1.60804,-0.371859,96.482414,0.069849
-1.9825,-1.005025,-0.371859,76.884424,0.08995
-1.98,-1.60804,0.030151,60.301509,0.049749
-1.9775,-1.005025,-0.371859,42.211056,0.059799
-1.975,-1.20603,-0.271357,24.120604,0.069849
-1.9725,-1.005025,-0.371859,6.030151,0.079899
-1.97,-1.60804,-0.371859,-12.060302,0.049749
-1.9675,-1.60804,-0.170854,-28.643217,0.08995
-1.965,-1.20603,-0.572864,-48.241207,0.069849
-1.9625,-1.407035,-0.371859,-66.33166,0.059799
-1.96,-0.80402,-0.170854,-82.412062,0.049749
-1.9575,-1.407035,-0.522613,-102.512565,0.049749
-1.955,-1.20603,-0.170854,-99.49749,0.08995
-1.9525,-1.407035,-0.371859,-80.402012,0.049749
-1.95,-1.60804,-0.371859,-62.311559,0.08995
-1.9475,-1.60804,-0.170854,-45.728644,0.079899
-1.945,-1.20603,-0.472362,-26.130654,0.069849
-1.9425,-1.60804,-0.170854,-8.542714,0.059799
-1.94,-1.60804,-0.170854,8.040201,0.08995
-1.9375,-1.60804,-0.371859,26.633166,0.059799
-1.935,-1.60804,-0.170854,44.221107,0.08995
-1.9325,-0.80402,-0.371859,63.819097,0.08995
-1.93,-1.60804,-0.371859,80.402012,0.08995
-1.9275,-1.60804,-0.170854,98.492465,0.059799
-1.925,-1.20603,-0.371859,87.437188,0.08995
-1.9225,-0.80402,-0.170854,68.844223,0.059799
-1.92,-1.60804,-0.170854,52.261308,0.049749
-1.9175,-1.60804,-0.371859,34.170855,0.059799
-1.915,-0.80402,-0.170854,16.080402,0.049749
-1.9125,-1.60804,-0.371859,-3.517588,0.08995
-1.91,-0.80402,-0.572864,-20.100503,0.08995
-1.9075,-1.60804,-0.170854,-38.190956,0.079899
-1.905,-1.60804,-0.472362,-56.281408,0.049749
-1.9025,-1.60804,-0.170854,-73.869348,0.08995
-1.9,-1.60804,0.030151,-92.462314,0.049749
-1.8975,-1.407035,-0.371859,-108.542716,0.08995
-1.895,-1.20603,-0.170854,-90.452263,0.08995
-1.8925,-1.60804,-0.371859,-72.361811,0.08995
-1.89,-1.60804,-0.371859,-54.271358,0.08995
-1.8875,-1.60804,-0.321608,-36.180905,0.08995
-1.885,-1.60804,-0.371859,-19.095478,0.08995
-1.8825,-1.407035,-0.221105,0,0.08995
-1.88,-0.80402,-0.170854,18.090453,0.08995
-1.8775,-1.407035,-0.522613,34.673368,0.079899
-1.875,-1.20603,-0.271357,52.261308,0.069849
-1.8725,-1.407035,-0.371859,71.859298,0.08995
-1.87,-1.60804,-0.572864,88.442213,0.08995
-1.8675,-1.60804,-0.170854,97.989952,0.079899
-1.865,-1.60804,-0.472362,78.391962,0.08995
-1.8625,-1.60804,-0.170854,60.804021,0.079899
-1.86,-1.60804,0.030151,44.221107,0.08995
-1.8575,-1.005025,-0.371859,25.628141,0.059799
-1.855,-1.20603,-0.170854,7.035176,0.069849
-1.8525,-1.005025,-0.371859,-11.557789,0.08995
-1.85,-0.80402,-0.371859,-28.140704,0.08995
-1.8475,-1.60804,-0.321608,-46.231157,0.08995
-1.845,-1.20603,-0.472362,-64.321609,0.069849
-1.8425,-1.407035,-0.321608,-82.412062,0.079899
-1.84,-1.60804,-0.170854,-100.502515,0.08995
-1.8375,-1.60804,-0.371859,-100.000002,0.08995
-1.835,-1.60804,-0.271357,-82.412062,0.069849
-1.8325,-1.60804,-0.321608,-62.814072,0.08995
-1.83,-1.60804,-0.572864,-46.231157,0.08995
-1.8275,-1.60804,-0.221105,-28.140704,0.079899
-1.825,-1.60804,-0.371859,-10.050251,0.08995
-1.8225,-1.407035,-0.221105,8.040201,0.08995
-1.82,-0.80402,-0.170854,24.120604,0.08995
-1.8175,-1.407035,-0.371859,42.713569,0.08995
-1.815,-1.20603,-0.170854,62.311559,0.069849
-1.8125,-1.60804,-0.371859,80.402012,0.079899
-1.81,-1.60804,-0.371859,96.482414,0.049749
-1.8075,-1.60804,-0.170854,88.442213,0.08995
-1.805,-1.60804,-0.572864,70.35176,0.069849
-1.8025,-1.60804,-0.321608,52.76382,0.08995
-1.8,-0.80402,-0.170854,34.170855,0.08995
-1.7975,-1.60804,-0.371859,17.58794,0.08995
-1.795,-1.20603,-0.271357,-1.005025,0.069849
-1.7925,-1.60804,-0.371859,-18.090453,0.08995
-1.79,-1.60804,-0.371859,-36.180905,0.049749
-1.7875,-1.60804,-0.170854,-54.773871,0.08995
-1.785,-1.20603,-0.472362,-73.366836,0.069849
-1.7825,-1.407035,-0.170854,-90.452263,0.08995
-1.78,-1.60804,-0.170854,-108.542716,0.049749
-1.7775,-1.60804,-0.371859,-90.452263,0.08995
-1.775,-1.60804,-0.170854,-73.366836,0.049749
-1.7725,-1.60804,-0.422111,-54.271358,0.08995
-1.77,-1.60804,-0.371859,-38.190956,0.049749
-1.7675,-1.407035,-0.170854,-20.100503,0.079899
-1.765,-1.20603,-0.371859,-2.01005,0.069849
-1.7625,-1.005025,-0.170854,16.080402,0.059799
-1.76,-1.60804,0.030151,34.170855,0.08995
-1.7575,-1.005025,-0.522613,52.261308,0.08995
-1.755,-1.20603,-0.170854,69.346735,0.08995
-1.7525,-0.80402,-0.371859,89.949751,0.059799
-1.75,-0.80402,-0.371859,98.492465,0.08995
-1.7475,-1.60804,-0.170854,79.899499,0.059799
-1.745,-1.60804,-0.371859,61.306534,0.069849
-1.7425,-1.005025,-0.170854,44.221107,0.08995
-1.74,-1.60804,-0.170854,26.130654,0.049749
-1.7375,-1.60804,-0.371859,8.040201,0.049749
-1.735,-0.80402,-0.170854,-10.050251,0.069849
-1.7325,-1.005025,-0.321608,-27.638192,0.059799
-1.73,-0.80402,-0.371859,-44.221107,0.08995
-1.7275,-1.005025,-0.170854,-62.814072,0.08995
-1.725,-1.20603,-0.371859,-81.407037,0.08995
-1.7225,-1.407035,-0.170854,-98.492465,0.079899
-1.72,-1.60804,-0.170854,-100.502515,0.08995
-1.7175,-1.60804,-0.371859,-82.412062,0.08995
-1.715,-1.20603,-0.170854,-64.321609,0.069849
-1.7125,-1.60804,-0.371859,-46.231157,0.08995
-1.71,-1.60804,-0.371859,-28.140704,0.08995
-1.7075,-1.005025,-0.170854,-10.050251,0.08995
-1.705,-1.20603,-0.472362,6.030151,0.069849
-1.7025,-1.60804,-0.221105,24.120604,0.08995
-1.7,-1.60804,-0.170854,42.211056,0.08995
-1.6975,-1.005025,-0.371859,60.301509,0.08995
-1.695,-1.60804,-0.070352,79.396987,0.069849
-1.6925,-1.60804,-0.371859,96.482414,0.059799
-1.69,-1.60804,-0.371859,90.452263,0.049749
-1.6875,-1.60804,-0.120603,72.361811,0.049749
-1.685,-1.60804,-0.371859,52.261308,0.049749
-1.6825,-1.60804,-0.120603,36.180905,0.08995
-1.68,-1.60804,-0.170854,18.090453,0.049749
-1.6775,-1.60804,-0.371859,0,0.08995
-1.675,-1.20603,-0.170854,-18.090453,0.08995
-1.6725,-1.60804,-0.371859,-35.678393,0.079899
-1.67,-1.60804,-0.572864,-52.261308,0.08995
-1.6675,-1.60804,-0.170854,-72.361811,0.08995
-1.665,-1.60804,-0.472362,-90.452263,0.08995
-1.6625,-1.005025,-0.221105,-108.542716,0.08995
-1.66,-1.60804,-0.170854,-92.462314,0.08995
-1.6575,-1.407035,-0.371859,-74.371861,0.08995
-1.655,-1.20603,-0.170854,-56.281408,0.069849
-1.6525,-1.60804,-0.371859,-38.190956,0.08995
-1.65,-0.80402,-0.371859,-20.100503,0.08995
-1.6475,-1.60804,-0.120603,-2.512563,0.08995
-1.645,-1.20603,-0.371859,14.070352,0.069849
-1.6425,-1.407035,-0.371859,34.170855,0.08995
-1.64,-1.60804,-0.170854,50.251257,0.08995
-1.6375,-1.60804,-0.371859,67.336685,0.079899
-1.635,-1.60804,-0.170854,86.432163,0.08995
-1.6325,-1.60804,-0.371859,98.994977,0.08995
-1.63,-0.80402,-0.371859,82.412062,0.049749
-1.6275,-1.407035,-0.170854,62.311559,0.079899
-1.625,-1.60804,-0.371859,44.221107,0.08995
-1.6225,-1.005025,-0.170854,26.633166,0.079899
-1.62,-1.60804,-0.170854,10.050251,0.08995
-1.6175,-1.60804,-0.522613,-8.040201,0.079899
-1.615,-1.60804,-0.070352,-26.130654,0.069849
-1.6125,-1.005025,-0.522613,-44.221107,0.08995
-1.61,-1.60804,-0.371859,-62.311559,0.049749
-1.6075,-1.60804,-0.170854,-80.904524,0.059799
-1.605,-1.60804,-0.472362,-98.492465,0.08995
-1.6025,-1.407035,-0.170854,-103.015078,0.08995
-1.6,-1.60804,-0.170854,-84.422112,0.08995
-1.5975,-1.407035,-0.572864,-66.33166,0.079899
-1.595,-1.20603,-0.170854,-48.241207,0.069849
-1.5925,-1.60804,-0.371859,-30.150754,0.079899
-1.59,-1.60804,-0.371859,-12.060302,0.08995
-1.5875,-1.60804,-0.170854,6.030151,0.059799
-1.585,-1.20603,-0.371859,24.120604,0.08995
-1.5825,-1.60804,-0.170854,42.211056,0.059799
-1.58,-0.80402,-0.170854,60.301509,0.049749
-1.5775,-1.60804,-0.371859,76.884424,0.08995
-1.575,-1.20603,-0.170854,96.482414,0.08995
-1.5725,-1.407035,-0.371859,90.452263,0.08995
-1.57,-1.60804,-0.371859,72.361811,0.08995
-1.5675,-1.407035,-0.321608,54.271358,0.08995
-1.565,-1.20603,-0.371859,37.18593,0.08995
-1.5625,-1.60804,-0.221105,18.090453,0.08995
-1.56,-1.60804,-0.170854,2.01005,0.08995
-1.5575,-1.005025,-0.371859,-16.582915,0.08995
-1.555,-1.60804,-0.170854,-34.170855,0.08995
-1.5525,-1.60804,-0.371859,-53.768845,0.059799
-1.55,-1.60804,-0.371859,-70.35176,0.08995
-1.5475,-1.60804,-0.170854,-88.944726,0.049749
-1.545,-1.60804,-0.371859,-105.527641,0.069849
-1.5425,-1.60804,-0.170854,-94.472364,0.059799
-1.54,-1.60804,0.030151,-74.371861,0.08995
-1.5375,-1.407035,-0.371859,-56.281408,0.049749
-1.535,-1.60804,-0.170854,-39.195981,0.08995
-1.5325,-1.60804,-0.371859,-20.100503,0.059799
-1.53,-0.80402,-0.371859,-2.01005,0.08995
-1.5275,-0.80402,-0.170854,14.070352,0.059799
-1.525,-1.20603,-0.371859,32.160805,0.069849
-1.5225,-1.005025,-0.321608,48.241207,0.059799
-1.52,-0.80402,-0.170854,68.34171,0.08995
-1.5175,-1.407035,-0.371859,86.432163,0.08995
-1.515,-1.20603,-0.170854,100.502515,0.08995
-1.5125,-1.407035,-0.371859,82.412062,0.08995
-1.51,-1.60804,-0.371859,64.321609,0.08995
-1.5075,-1.60804,-0.170854,46.231157,0.08995
-1.505,-1.60804,-0.371859,28.140704,0.069849
-1.5025,-1.005025,-0.170854,10.050251,0.059799
-1.5,-1.60804,-0.170854,-8.040201,0.08995
-1.4975,-1.60804,-0.371859,-25.628141,0.08995
-1.495,-1.60804,-0.170854,-43.216081,0.069849
-1.4925,-1.60804,-0.371859,-61.809047,0.11005
-1.49,-1.60804,-0.371859,-80.402012,0.08995
-1.4875,-1.60804,-0.170854,-96.984927,0.079899
-1.485,-1.60804,-0.371859,-102.512565,0.069849
-1.4825,-1.60804,-0.170854,-85.92965,0.08995
-1.48,-0.80402,-0.170854,-66.33166,0.049749
-1.4775,-1.005025,-0.522613,-48.241207,0.08995
-1.475,-1.60804,-0.170854,-30.150754,0.049749
-1.4725,-1.60804,-0.371859,-12.060302,0.08995
-1.47,-1.60804,-0.371859,4.020101,0.049749
-1.4675,-1.60804,-0.170854,22.110553,0.08995
-1.465,-1.60804,-0.371859,40.201006,0.069849
-1.4625,-1.60804,-0.170854,58.291459,0.059799
-1.46,-1.60804,-0.170854,76.381911,0.08995
-1.4575,-1.005025,-0.371859,94.472364,0.08995
-1.455,-1.20603,-0.170854,92.462314,0.08995
-1.4525,-1.407035,-0.371859,72.864323,0.08995
-1.45,-1.60804,-0.371859,54.271358,0.08995
-1.4475,-1.60804,-0.170854,37.688443,0.08995
-1.445,-1.20603,-0.371859,20.100503,0.08995
-1.4425,-1.60804,-0.170854,1.507538,0.059799
-1.44,-1.60804,-0.170854,-16.080402,0.08995
-1.4375,-1.60804,-0.371859,-34.170855,0.08995
-1.435,-1.60804,-0.271357,-52.261308,0.069849
-1.4325,-1.60804,-0.321608,-70.35176,0.08995
-1.43,-1.60804,-0.170854,-88.442213,0.08995
-1.4275,-1.005025,-0.170854,-105.025128,0.08995
-1.425,-1.60804,-0.371859,-94.472364,0.08995
-1.4225,-1.60804,-0.120603,-76.884424,0.08995
-1.42,-0.80402,-0.170854,-58.291459,0.049749
-1.4175,-1.60804,-0.522613,-40.201006,0.08995
-1.415,-1.60804,-0.170854,-22.110553,0.08995
-1.4125,-1.407035,-0.371859,-4.522613,0.079899
-1.41,-0.80402,-0.371859,12.060302,0.08995
-1.4075,-1.60804,-0.170854,30.150754,0.079899
-1.405,-1.60804,-0.371859,50.251257,0.08995
-1.4025,-1.60804,-0.221105,67.839198,0.08995
-1.4,-1.60804,-0.170854,84.422112,0.049749
-1.3975,-1.60804,-0.522613,100.502515,0.059799
-1.395,-1.20603,-0.170854,83.417087,0.069849
-1.3925,-1.60804,-0.321608,64.321609,0.049749
-1.39,-1.60804,-0.371859,46.231157,0.049749
-1.3875,-1.60804,-0.170854,29.648242,0.059799
-1.385,-1.60804,-0.472362,11.055277,0.08995
-1.3825,-1.005025,-0.170854,-6.030151,0.08995
-1.38,-1.60804,-0.371859,-24.120604,0.08995
-1.3775,-1.407035,-0.572864,-42.211056,0.079899
-1.375,-1.20603,-0.170854,-60.301509,0.069849
-1.3725,-1.60804,-0.371859,-78.391962,0.049749
-1.37,-1.60804,-0.371859,-96.482414,0.049749
-1.3675,-1.407035,-0.321608,-104.020103,0.049749
-1.365,-1.60804,-0.371859,-86.432163,0.069849
-1.3625,-1.005025,-0.321608,-68.844223,0.079899
-1.36,-1.60804,-0.170854,-50.251257,0.08995
-1.3575,-1.005025,-0.572864,-32.160805,0.08995
-1.355,-0.80402,-0.170854,-13.065327,0.08995
-1.3525,-1.60804,-0.371859,3.517588,0.08995
-1.35,-0.80402,-0.371859,20.100503,0.08995
-1.3475,-1.60804,-0.170854,40.201006,0.08995
-1.345,-1.20603,-0.472362,58.291459,0.069849
-1.3425,-1.005025,-0.170854,76.381911,0.049749
-1.34,-1.60804,-0.170854,92.462314,0.049749
-1.3375,-1.60804,-0.371859,92.462314,0.049749
-1.335,-1.60804,-0.170854,76.381911,0.08995
-1.3325,-1.60804,-0.371859,56.281408,0.08995
-1.33,-0.80402,-0.170854,38.190956,0.049749
-1.3275,-1.407035,-0.170854,21.608041,0.08995
-1.325,-1.60804,-0.371859,3.015075,0.069849
-1.3225,-1.005025,-0.371859,-14.070352,0.079899
-1.32,-1.60804,-0.371859,-32.160805,0.08995
-1.3175,-1.005025,-0.371859,-50.251257,0.08995
-1.315,-0.80402,-0.170854,-69.346735,0.069849
-1.3125,-1.60804,-0.371859,-87.9397,0.079899
-1.31,-1.60804,-0.371859,-104.522615,0.08995
-1.3075,-1.005025,-0.321608,-95.979902,0.08995
-1.305,-1.20603,-0.371859,-77.386936,0.069849
-1.3025,-1.60804,-0.170854,-60.301509,0.059799
-1.3,-1.60804,-0.371859,-42.211056,0.049749
-1.2975,-1.60804,-0.522613,-22.110553,0.079899
-1.295,-1.20603,-0.170854,-6.030151,0.069849
-1.2925,-1.005025,-0.371859,11.557789,0.079899
-1.29,-1.60804,-0.371859,30.150754,0.08995
-1.2875,-1.60804,-0.170854,46.733669,0.08995
-1.285,-1.60804,-0.371859,65.326635,0.069849
-1.2825,-1.60804,-0.371859,83.9196,0.059799
-1.28,-1.60804,-0.371859,100.502515,0.08995
-1.2775,-1.60804,-0.572864,84.422112,0.08995
-1.275,-1.60804,-0.271357,66.33166,0.08995
-1.2725,-1.60804,-0.221105,48.241207,0.08995
-1.27,-1.60804,-0.170854,30.150754,0.08995
-1.2675,-1.60804,-0.170854,12.060302,0.079899
-1.265,-1.20603,-0.371859,-5.025126,0.08995
-1.2625,-1.407035,-0.321608,-22.110553,0.059799
-1.26,-1.60804,-0.170854,-40.201006,0.08995
-1.2575,-1.005025,-0.371859,-58.793971,0.08995
-1.255,-1.60804,-0.271357,-77.386936,0.069849
