second,Volt,Volt,Volt,Volt4
-0.124,-0.0723618,-0.0085741,-4.8461056,0.0108122
-0.1239,-0.1113066,-0.0085741,-4.6451005,0.0105861
-0.1238,-0.0723618,-0.0085741,-4.6011307,0.0113901
-0.1237,-0.0912061,-0.0085741,-4.4440955,0.0106112
-0.1236,-0.0723618,-0.0074435,-4.4440955,0.009669
-0.1235,-0.0736181,-0.0046796,-4.4378141,0.009782
-0.1234,-0.0723618,-0.0085741,-4.2430905,0.0096438
-0.1233,-0.0723618,-0.0085741,-4.2430905,0.0105861
-0.1232,-0.0836684,-0.0085741,-4.0986181,0.0113901
-0.1231,-0.0723618,-0.0046796,-4.0420855,0.010184
-0.123,-0.0811558,-0.004554,-4.0420855,0.0104102
-0.1229,-0.1125629,-0.004554,-3.8410804,0.0107996
-0.1228,-0.0836684,-0.0016646,-3.8410804,0.010473
-0.1227,-0.1113066,-0.004554,-3.8410804,0.0109881
-0.1226,-0.1037689,-0.0005339,-3.6840453,0.0109881
-0.1225,-0.0723618,-0.0005339,-3.6400754,0.0105861
-0.1224,-0.1012563,-0.0005339,-3.6400754,0.0104102
-0.1223,-0.0736181,-0.0005339,-3.4453518,0.0105861
-0.1222,-0.1125629,-0.0005339,-3.4390704,0.0113901
-0.1221,-0.0937186,-0.0005339,-3.4390704,0.0107996
-0.122,-0.0723618,0.0005967,-3.2380653,0.0113901
-0.1219,-0.1113066,-0.0004083,-3.2380653,0.00938
-0.1218,-0.1125629,0.0026068,-3.1940955,0.0107242
-0.1217,-0.0937186,-0.0005339,-3.0370603,0.0095685
-0.1216,-0.1125629,-0.0005339,-3.0370603,0.0105861
-0.1215,-0.1113066,-0.0005339,-3.0307789,0.0101966
-0.1214,-0.0723618,0.0034862,-2.6790201,0.009468
-0.1213,-0.1125629,-0.0005339,-2.8360553,0.010184
-0.1212,-0.0723618,0.0005967,-2.6915829,0.0109881
-0.1211,-0.0723618,-0.0004083,-2.6350503,0.0109881
-0.121,-0.0811558,-0.0014133,-2.4780151,0.011076
-0.1209,-0.0912061,-0.0005339,-2.5408292,0.0102092
-0.1208,-0.1125629,-0.0034234,-2.4340452,0.0105861
-0.1207,-0.0723618,-0.0005339,-2.2393216,0.0105735
-0.1206,-0.0723618,-0.004554,-2.2770101,0.0100961
-0.1205,-0.0937186,-0.0024183,-2.0320352,0.0103725
-0.1204,-0.0836684,-0.004554,-2.1765075,0.0105861
-0.1203,-0.1125629,-0.004554,-2.0320352,0.0101966
-0.1202,-0.1125629,-0.0054334,-2.0320352,0.00987
-0.1201,-0.0723618,-0.0066897,-1.8310302,0.0103976
-0.12,-0.0836684,-0.004554,-1.8310302,0.010184
-0.1199,-0.0723618,-0.0044284,-1.6300251,0.0105735
-0.1198,-0.0723618,-0.0036746,-1.673995,0.0109881
-0.1197,-0.0723618,-0.0005339,-1.6300251,0.0109881
-0.1196,-0.1012563,0.0034862,-1.6300251,0.0116162
-0.1195,-0.1113066,0.0034862,-1.4290201,0.0110006
-0.1194,-0.0723618,0.0043656,-1.4290201,0.0105861
-0.1193,-0.0912061,0.0075063,-1.3222362,0.0110132
-0.1192,-0.1125629,0.0063756,-1.3724874,0.0105232
-0.1191,-0.1113066,0.0073807,-1.2217337,0.0105735
-0.119,-0.0811558,0.0034862,-1.0709799,0.0105861
-0.1189,-0.0937186,0.0016018,-1.0270101,0.0099705
-0.1188,-0.1012563,-0.0034234,-1.0270101,0.0102343
-0.1187,-0.0736181,-0.0006595,-1.0270101,0.0109881
-0.1186,-0.1125629,-0.004554,-0.826005,0.010272
-0.1185,-0.0723618,-0.0085741,-0.826005,0.0113901
-0.1184,-0.1125629,-0.0114636,-0.826005,0.0105861
-0.1183,-0.0736181,-0.0085741,-0.8197236,0.0114026
-0.1182,-0.1037689,-0.0125942,-0.625,0.0105861
-0.1181,-0.0937186,-0.0125942,-0.5307789,0.0111765
-0.118,-0.1012563,-0.0166143,-0.5684673,0.010875
-0.1179,-0.1125629,-0.0166143,-0.2292714,0.0101715
-0.1178,-0.0723618,-0.0125942,-0.423995,0.00987
-0.1177,-0.1125629,-0.0166143,-0.2229899,0.0106112
-0.1176,-0.1012563,-0.0125942,-0.2229899,0.0095559
-0.1175,-0.0723618,-0.0166143,-0.2229899,0.0094052
-0.1174,-0.1125629,-0.0157349,-0.0219849,0.0100082
-0.1173,-0.1125629,-0.0144786,-0.0219849,0.0099705
-0.1172,-0.1012563,-0.0125942,0.1790201,0.0109378
-0.1171,-0.0723618,-0.0125942,0.1727387,0.0093926
-0.117,-0.0723618,-0.0125942,0.1790201,0.010184
-0.1169,-0.0912061,-0.0107098,0.2732412,0.0106112
-0.1168,-0.0723618,-0.0125942,0.3800251,0.009669
-0.1167,-0.0736181,-0.0164887,0.5747488,0.0105735
-0.1166,-0.1125629,-0.0125942,0.5810302,0.0109001
-0.1165,-0.1125629,-0.0125942,0.5810302,0.0102092
-0.1164,-0.1125629,-0.0114636,0.7820352,0.0103599
-0.1163,-0.1113066,-0.0085741,0.7757538,0.0117795
-0.1162,-0.0723618,-0.0085741,0.7820352,0.0104981
-0.1161,-0.0937186,-0.0085741,0.7820352,0.0103976
-0.116,-0.0836684,-0.0097048,0.9830402,0.010473
-0.1159,-0.0736181,-0.0085741,0.9830402,0.0097946
-0.1158,-0.0723618,-0.0085741,1.1400754,0.0105861
-0.1157,-0.0912061,-0.0064384,1.1840452,0.0105861
-0.1156,-0.0836684,-0.0085741,1.3850503,0.0111011
-0.1155,-0.0723618,-0.0085741,1.3850503,0.0109755
-0.1154,-0.0723618,-0.0036746,1.3850503,0.011076
-0.1153,-0.0723618,-0.004554,1.4792714,0.0105861
-0.1152,-0.1012563,-0.0034234,1.5860553,0.010071
-0.1151,-0.1125629,-0.0006595,1.7807789,0.0114026
-0.115,-0.0811558,-0.0005339,1.7430905,0.0105861
-0.1149,-0.0723618,-0.0005339,1.7870603,0.0103976
-0.1148,-0.0723618,-0.0005339,1.7870603,0.0106991
-0.1147,-0.1113066,-0.0006595,1.9880653,0.0105735
-0.1146,-0.1037689,-0.0005339,1.9880653,0.0104102
-0.1145,-0.0723618,0.0013505,1.9880653,0.0113649
-0.1144,-0.0836684,-0.0005339,2.1890704,0.010875
-0.1143,-0.0723618,0.0034862,2.1890704,0.0105609
-0.1142,-0.0723618,0.0003455,2.1890704,0.011478
-0.1141,-0.1125629,-0.0005339,2.3900754,0.009782
-0.114,-0.0836684,-0.0005339,2.3900754,0.009782
-0.1139,-0.0723618,-0.0005339,2.3963568,0.0105861
-0.1138,-0.0723618,-0.0005339,2.5910804,0.0104981
-0.1137,-0.0723618,0.0016018,2.5910804,0.0116036
-0.1136,-0.0723618,0.0005967,2.6476131,0.011679
-0.1135,-0.0723618,0.0034862,2.7920855,0.0109755
-0.1134,-0.0723618,0.0034862,2.7920855,0.0104981
-0.1133,-0.0937186,-0.0005339,2.8988694,0.0102092
-0.1132,-0.1012563,-0.0005339,2.9930905,0.0109881
-0.1131,-0.1113066,-0.0005339,2.9930905,0.0105986
-0.113,-0.1037689,-0.0014133,3.0370603,0.0104981
-0.1129,-0.0723618,0.0016018,3.1940955,0.0103725
-0.1128,-0.1012563,-0.0005339,3.1940955,0.010473
-0.1127,-0.0736181,-0.0005339,3.3951005,0.0105861
-0.1126,-0.0723618,-0.0036746,3.3951005,0.0113021
-0.1125,-0.0937186,-0.0026696,3.4893216,0.0106112
-0.1124,-0.1125629,-0.004554,3.5395729,0.0106991
-0.1123,-0.0723618,-0.0084485,3.5961056,0.0109755
-0.1122,-0.0723618,-0.0054334,3.5961056,0.009468
-0.1121,-0.1125629,-0.0066897,3.7971106,0.0099956
-0.112,-0.1012563,-0.0085741,3.7971106,0.0109881
-0.1119,-0.0736181,-0.0085741,3.9981156,0.0113775
-0.1118,-0.0723618,-0.0085741,3.9981156,0.010674
-0.1117,-0.1125629,-0.0085741,3.9981156,0.0105861
-0.1116,-0.0836684,-0.0085741,4.142588,0.0113901
-0.1115,-0.0736181,-0.0086997,4.1991206,0.0113901
-0.1114,-0.1125629,-0.0085741,4.3561558,0.009782
-0.1113,-0.0912061,-0.0125942,4.1991206,0.0107745
-0.1112,-0.1125629,-0.0114636,4.4001257,0.0106991
-0.1111,-0.0723618,-0.0125942,4.4001257,0.0101966
-0.111,-0.0723618,-0.0125942,4.6011307,0.0105861
-0.1109,-0.0937186,-0.0125942,4.6011307,0.0095685
-0.1108,-0.1012563,-0.0097048,4.6011307,0.0118549
-0.1107,-0.0723618,-0.0086997,4.8021357,0.0105986
-0.1106,-0.1125629,-0.0117148,4.8021357,0.00987
-0.1105,-0.1125629,-0.0107098,5.0031407,0.0107745
-0.1104,-0.1012563,-0.0125942,5.0031407,0.012081
-0.1103,-0.0736181,-0.0125942,5.0094222,0.009782
-0.1102,-0.1125629,-0.0125942,5.1601759,0.0099579
-0.1101,-0.0937186,-0.0085741,5.2041458,0.0105861
-0.11,-0.0836684,-0.0085741,5.2041458,0.0102971
-0.1099,-0.1125629,-0.0085741,5.2041458,0.0101715
-0.1098,-0.1037689,-0.0094535,5.4051508,0.010674
-0.1097,-0.0937186,-0.0125942,5.4051508,0.0109881
-0.1096,-0.0723618,-0.0125942,5.6061558,0.010473
-0.1095,-0.1113066,-0.0166143,5.8071609,0.0109881
-0.1094,-0.0811558,-0.0166143,5.8071609,0.0105861
-0.1093,-0.0723618,-0.0184987,5.8071609,0.0105861
-0.1092,-0.0836684,-0.0125942,5.8071609,0.010473
-0.1091,-0.1113066,-0.0125942,6.0081659,0.0113649
-0.109,-0.0811558,-0.0117148,6.0081659,0.0100961
-0.1089,-0.0723618,-0.0085741,6.1149498,0.0097569
-0.1088,-0.0723618,-0.004554,6.2091709,0.0105861
-0.1087,-0.1113066,-0.0005339,6.4038945,0.0105735
-0.1086,-0.0723618,-0.0005339,6.4101759,0.009468
-0.1085,-0.0723618,0.0034862,6.3159548,0.0107745
-0.1084,-0.0723618,0.0034862,6.4101759,0.0098951
-0.1083,-0.1113066,0.0073807,6.611181,0.0113901
-0.1082,-0.0811558,0.0075063,6.6551508,0.0113021
-0.1081,-0.0723618,0.0075063,6.611181,0.010184
-0.108,-0.1012563,0.0086369,6.7556533,0.0109881
-0.1079,-0.0723618,0.0114008,6.812186,0.0109755
-0.1078,-0.0811558,0.0115264,6.812186,0.0105861
-0.1077,-0.0723618,0.0075063,7.013191,0.0104227
-0.1076,-0.0836684,0.0075063,7.013191,0.0107619
-0.1075,-0.0736181,0.0075063,7.013191,0.0105861
-0.1074,-0.0723618,0.0083857,7.214196,0.009782
-0.1073,-0.0912061,0.0075063,7.214196,0.0103976
-0.1072,-0.1012563,0.0075063,7.2707287,0.0100082
-0.1071,-0.0723618,0.0034862,7.2204774,0.011767
-0.107,-0.0811558,0.0034862,7.4591709,0.0103599
-0.1069,-0.0912061,0.0034862,7.6162061,0.0101589
-0.1068,-0.0723618,0.0023555,7.6162061,0.0096062
-0.1067,-0.0736181,0.0034862,7.6162061,0.010184
-0.1066,-0.0811558,-0.0005339,7.8172111,0.0103599
-0.1065,-0.1125629,0.0034862,7.8172111,0.0103976
-0.1064,-0.1012563,-0.0005339,7.8172111,0.010071
-0.1063,-0.0723618,0.0033606,8.0119347,0.0113901
-0.1062,-0.0811558,-0.0005339,8.0182161,0.0111263
-0.1061,-0.0912061,0.0013505,8.0182161,0.0099956
-0.106,-0.0836684,-0.0005339,8.2192212,0.011277
-0.1059,-0.0736181,-0.0005339,8.2192212,0.0101966
-0.1058,-0.0723618,-0.0005339,8.2192212,0.010674
-0.1057,-0.0723618,-0.0005339,8.4202262,0.0107745
-0.1056,-0.1012563,-0.0016646,8.4202262,0.010473
-0.1055,-0.0723618,-0.0044284,8.6212312,0.0101966
-0.1054,-0.0811558,-0.0054334,8.4641961,0.010674
-0.1053,-0.0937186,-0.004554,8.7154523,0.0095685
-0.1052,-0.1125629,-0.0074435,8.6777639,0.0109881
-0.1051,-0.0723618,-0.0085741,8.6275126,0.0105986
-0.105,-0.0811558,-0.0085741,8.8662061,0.0109001
-0.1049,-0.0937186,-0.0085741,8.9164574,0.0105609
-0.1048,-0.0836684,-0.0085741,9.0232413,0.0097192
-0.1047,-0.1113066,-0.0085741,9.0232413,0.0105735
-0.1046,-0.1125629,-0.0085741,9.2682162,0.0108122
-0.1045,-0.0912061,-0.0085741,9.2242463,0.0113901
-0.1044,-0.1012563,-0.0056847,9.2242463,0.010473
-0.1043,-0.0723618,-0.0085741,9.4252513,0.0117795
-0.1042,-0.0723618,-0.0085741,9.5822865,0.0109881
-0.1041,-0.0912061,-0.0085741,9.6262564,0.0105609
-0.104,-0.1125629,-0.0125942,9.6262564,0.010473
-0.1039,-0.0736181,-0.0085741,9.6262564,0.009782
-0.1038,-0.1037689,-0.0085741,9.7832915,0.0105861
-0.1037,-0.0723618,-0.0085741,9.8272614,0.0107996
-0.1036,-0.0723618,-0.0085741,9.8272614,0.0107619
-0.1035,-0.0723618,-0.0046796,10.0282664,0.0105735
-0.1034,-0.0723618,-0.0085741,9.8712312,0.00987
-0.1033,-0.0912061,-0.0085741,10.1350503,0.0107494
-0.1032,-0.1125629,-0.004554,10.2292714,0.010184
-0.1031,-0.1125629,-0.0084485,10.2292714,0.0105861
-0.103,-0.1037689,-0.004554,10.1853016,0.0109001
-0.1029,-0.0937186,-0.004554,10.0282664,0.0116036
-0.1028,-0.0836684,-0.0016646,10.0282664,0.010875
-0.1027,-0.0723618,-0.004554,9.8272614,0.0105986
-0.1026,-0.0723618,-0.004554,9.7832915,0.0100961
-0.1025,-0.0723618,-0.0005339,9.8272614,0.0111514
-0.1024,-0.0723618,-0.0034234,9.6262564,0.012081
-0.1023,-0.0723618,-0.0004083,9.6262564,0.0097569
-0.1022,-0.1125629,-0.0005339,9.6262564,0.0100082
-0.1021,-0.0937186,-0.0005339,9.4252513,0.0099705
-0.102,-0.0723618,-0.0005339,9.4252513,0.0110509
-0.1019,-0.1113066,-0.0005339,9.2305277,0.0101966
-0.1018,-0.1037689,0.0034862,9.2242463,0.0109881
-0.1017,-0.0723618,-0.0005339,9.2242463,0.0113901
-0.1016,-0.0723618,-0.0005339,9.0232413,0.010184
-0.1015,-0.0736181,-0.0005339,9.0232413,0.0097569
-0.1014,-0.0723618,-0.0005339,9.0232413,0.0112142
-0.1013,-0.0912061,0.0013505,8.9164574,0.0098072
-0.1012,-0.1012563,-0.004554,8.7657036,0.0108122
-0.1011,-0.1113066,-0.0005339,8.6275126,0.0105861
-0.101,-0.0723618,-0.0036746,8.6212312,0.0104981
-0.1009,-0.0723618,-0.0005339,8.6212312,0.0102092
-0.1008,-0.0723618,0.0005967,8.4767589,0.010184
-0.1007,-0.0736181,-0.0044284,8.4202262,0.0113901
-0.1006,-0.0723618,-0.0014133,8.3762564,0.0109881
-0.1005,-0.0723618,-0.0066897,8.3134423,0.0117921
-0.1004,-0.0836684,-0.004554,8.2192212,0.011679
-0.1003,-0.0736181,-0.004554,8.0244976,0.0110006
-0.1002,-0.0723618,-0.0054334,8.062186,0.0112142
-0.1001,-0.0912061,-0.0005339,8.0182161,0.0105861
-0.1,-0.1012563,-0.0016646,7.8172111,0.0115031
-0.0999,-0.0723618,-0.0005339,7.8172111,0.0105861
-0.0998,-0.0811558,-0.0005339,7.8172111,0.0116162
-0.0997,-0.0723618,-0.0026696,7.6162061,0.0110132
-0.0996,-0.1125629,0.0034862,7.6162061,0.0102971
-0.0995,-0.1113066,0.0075063,7.6099247,0.0101966
-0.0994,-0.0811558,0.0075063,7.4591709,0.0099579
-0.0993,-0.0912061,0.0075063,7.4152011,0.0105861
-0.0992,-0.0723618,0.0086369,7.4152011,0.0103599
-0.0991,-0.0723618,0.0075063,7.214196,0.0109881
-0.099,-0.1037689,0.0034862,7.214196,0.0109001
-0.0989,-0.0723618,0.0013505,7.214196,0.0112016
-0.0988,-0.1012563,-0.0034234,7.013191,0.010875
-0.0987,-0.1113066,-0.0044284,7.013191,0.0098197
-0.0986,-0.1037689,-0.004554,6.8561558,0.0113021
-0.0985,-0.0912061,-0.0085741,6.812186,0.0109881
-0.0984,-0.0836684,-0.0085741,6.812186,0.0106991
-0.0983,-0.1113066,-0.0124686,6.8059046,0.010184
-0.0982,-0.1037689,-0.0125942,6.7682161,0.0105861
-0.0981,-0.0912061,-0.0125942,6.5169599,0.010184
-0.098,-0.1012563,-0.0125942,6.4667086,0.0105861
-0.0979,-0.1113066,-0.0124686,6.4101759,0.0097695
-0.0978,-0.1037689,-0.0134736,6.4101759,0.010674
-0.0977,-0.0937186,-0.0144786,6.2091709,0.0111765
-0.0976,-0.0723618,-0.0154837,6.2091709,0.010071
-0.0975,-0.1113066,-0.0125942,6.2091709,0.0105986
-0.0974,-0.0723618,-0.0125942,6.0081659,0.0107619
-0.0973,-0.0723618,-0.0147299,6.0081659,0.0099956
-0.0972,-0.1125629,-0.0125942,5.8636935,0.0106489
-0.0971,-0.0736181,-0.0125942,5.8071609,0.010184
-0.097,-0.0723618,-0.0125942,5.8071609,0.010184
-0.0969,-0.0723618,-0.0144786,5.7129397,0.010184
-0.0968,-0.1125629,-0.0154837,5.6626885,0.0095559
-0.0967,-0.0723618,-0.0125942,5.4114322,0.0101966
-0.0966,-0.0811558,-0.0157349,5.4051508,0.009782
-0.0965,-0.0912061,-0.0144786,5.4051508,0.0109881
-0.0964,-0.0836684,-0.0154837,5.3486181,0.0105861
-0.0963,-0.0736181,-0.0125942,5.2041458,0.0097695
-0.0962,-0.0811558,-0.0117148,5.0471106,0.0095559
-0.0961,-0.0723618,-0.0107098,5.1099247,0.0105609
-0.096,-0.0723618,-0.0097048,5.0031407,0.010184
-0.0959,-0.0736181,-0.0124686,4.8021357,0.0109629
-0.0958,-0.0811558,-0.0085741,4.9591709,0.0096941
-0.0957,-0.0912061,-0.0085741,4.8021357,0.0105861
-0.0956,-0.0723618,-0.0085741,4.8021357,0.011277
-0.0955,-0.0723618,-0.0085741,4.6074121,0.0109629
-0.0954,-0.0723618,-0.0076947,4.6011307,0.0115283
-0.0953,-0.0723618,-0.0066897,4.6011307,0.00938
-0.0952,-0.0723618,-0.004554,4.4566583,0.010184
-0.0951,-0.0723618,-0.004554,4.4001257,0.0105735
-0.095,-0.0723618,-0.0005339,4.2430905,0.0099579
-0.0949,-0.1125629,0.0016018,4.2933417,0.0114152
-0.0948,-0.0836684,-0.0005339,4.1991206,0.010184
-0.0947,-0.0723618,-0.0005339,4.1928392,0.0101966
-0.0946,-0.0723618,0.0034862,3.9981156,0.0091539
-0.0945,-0.0912061,0.0016018,3.9981156,0.0111765
-0.0944,-0.1012563,0.0034862,3.941583,0.0106991
-0.0943,-0.0723618,0.0034862,3.7971106,0.0110006
-0.0942,-0.0723618,0.0034862,3.5961056,0.0100961
-0.0941,-0.0937186,0.0034862,3.6903267,0.0099956
-0.094,-0.1125629,0.0034862,3.5961056,0.0098951
-0.0939,-0.1113066,0.0033606,3.3951005,0.0101715
-0.0938,-0.0723618,0.0003455,3.3951005,0.0104981
-0.0937,-0.0912061,0.0056219,3.2883166,0.010184
-0.0936,-0.0723618,0.0023555,3.3385679,0.0107619
-0.0935,-0.0736181,0.0034862,3.1940955,0.0101966
-0.0934,-0.0723618,-0.0005339,3.1501257,0.0105861
-0.0933,-0.0723618,0.0034862,3.1940955,0.0099705
-0.0932,-0.1012563,0.0005967,2.9930905,0.0106991
-0.0931,-0.1113066,-0.0004083,2.9930905,0.0094052
-0.093,-0.1037689,-0.0005339,2.9930905,0.0109001
-0.0929,-0.1125629,-0.0005339,2.7920855,0.0103725
-0.0928,-0.1012563,-0.0005339,2.7920855,0.010184
-0.0927,-0.1125629,-0.0005339,2.5910804,0.0110006
-0.0926,-0.0723618,0.0026068,2.5910804,0.0105861
-0.0925,-0.1125629,-0.0024183,2.5910804,0.00938
-0.0924,-0.0723618,-0.004554,2.5910804,0.010473
-0.0923,-0.1125629,-0.0085741,2.3900754,0.0113775
-0.0922,-0.1037689,-0.004554,2.3461056,0.00987
-0.0921,-0.0937186,-0.0085741,2.2958543,0.0102092
-0.092,-0.0723618,-0.0074435,2.1890704,0.0094931
-0.0919,-0.1113066,-0.0085741,1.9880653,0.0105861
-0.0918,-0.0811558,-0.0094535,1.9880653,0.0104981
-0.0917,-0.1125629,-0.0085741,1.9880653,0.0103976
-0.0916,-0.0723618,-0.0125942,1.843593,0.010184
-0.0915,-0.1125629,-0.0124686,1.7870603,0.0105609
-0.0914,-0.1037689,-0.0125942,1.6300251,0.0113021
-0.0913,-0.0723618,-0.0107098,1.6802764,0.0109881
-0.0912,-0.1125629,-0.0125942,1.5860553,0.0111011
-0.0911,-0.0736181,-0.0124686,1.5860553,0.0110006
-0.091,-0.0723618,-0.0094535,1.3850503,0.0104981
-0.0909,-0.0937186,-0.0104585,1.3850503,0.0095685
-0.0908,-0.0836684,-0.0085741,1.1840452,0.0113901
-0.0907,-0.0723618,-0.0125942,1.1903266,0.0105735
-0.0906,-0.1037689,-0.0117148,1.1840452,0.010184
-0.0905,-0.0912061,-0.0104585,1.0772613,0.0108247
-0.0904,-0.0836684,-0.0085741,0.9830402,0.0103599
-0.0903,-0.1113066,-0.0085741,0.9830402,0.0101715
-0.0902,-0.0723618,-0.0085741,0.9390704,0.0105861
-0.0901,-0.0912061,-0.004554,0.7820352,0.0111765
-0.09,-0.0836684,-0.0085741,0.7820352,0.0113901
-0.0899,-0.0736181,-0.0085741,0.5810302,0.010184
-0.0898,-0.0811558,-0.0085741,0.5810302,0.009782
-0.0897,-0.0723618,-0.0125942,0.5810302,0.0099956
-0.0896,-0.1012563,-0.0125942,0.3800251,0.0102971
-0.0895,-0.0723618,-0.0166143,0.3800251,0.0105861
-0.0894,-0.0723618,-0.0166143,0.3360553,0.0100459
-0.0893,-0.0912061,-0.0144786,0.1790201,0.0103725
-0.0892,-0.0836684,-0.0125942,0.1790201,0.0106991
-0.0891,-0.0736181,-0.0125942,0.1790201,0.0101966
-0.089,-0.0811558,-0.0094535,-0.0219849,0.0104102
-0.0889,-0.0723618,-0.0085741,-0.0219849,0.0103725
-0.0888,-0.0723618,-0.004554,-0.1664573,0.0111639
-0.0887,-0.0723618,-0.0005339,-0.2229899,0.011767
-0.0886,-0.0723618,0.0034862,-0.2229899,0.00987
-0.0885,-0.0723618,0.0034862,-0.3172111,0.0105861
-0.0884,-0.1125629,0.0034862,-0.423995,0.010473
-0.0883,-0.1113066,0.0075063,-0.4302764,0.0102217
-0.0882,-0.0811558,0.010647,-0.625,0.0099579
-0.0881,-0.0937186,0.0093907,-0.625,0.0098072
-0.088,-0.0836684,0.0086369,-0.625,0.0109881
-0.0879,-0.0736181,0.0075063,-0.8197236,0.0097946
-0.0878,-0.0723618,0.0075063,-0.826005,0.010184
-0.0877,-0.0723618,0.0075063,-0.826005,0.0105861
-0.0876,-0.1012563,0.0075063,-1.0270101,0.011679
-0.0875,-0.1113066,0.0076319,-1.0270101,0.0101715
-0.0874,-0.1125629,0.0075063,-1.0270101,0.0096062
-0.0873,-0.1125629,0.0075063,-1.2280151,0.0112016
-0.0872,-0.0836684,0.0046168,-1.2280151,0.0105861
-0.0871,-0.0723618,0.0075063,-1.2280151,0.0109881
-0.087,-0.1037689,0.0034862,-1.2719849,0.0100961
-0.0869,-0.1125629,0.0034862,-1.4290201,0.0099705
-0.0868,-0.1012563,0.0034862,-1.4855528,0.0096062
-0.0867,-0.1125629,-0.0005339,-1.6237437,0.0105861
-0.0866,-0.1037689,-0.0005339,-1.6300251,0.0100961
-0.0865,-0.0723618,-0.004554,-1.6300251,0.0107745
-0.0864,-0.0723618,-0.0016646,-1.8310302,0.009782
-0.0863,-0.1113066,-0.0005339,-1.8310302,0.0101715
-0.0862,-0.0811558,-0.0005339,-1.8310302,0.0100961
-0.0861,-0.0912061,-0.0005339,-2.0320352,0.0103976
-0.086,-0.1012563,-0.0005339,-2.1765075,0.010875
-0.0859,-0.0736181,-0.004554,-2.2267588,0.0105986
-0.0858,-0.0723618,-0.0085741,-2.2330402,0.00938
-0.0857,-0.0912061,-0.004554,-2.2330402,0.0107996
-0.0856,-0.0836684,-0.0085741,-2.3775126,0.0106991
-0.0855,-0.0723618,-0.0085741,-2.4340452,0.0102092
-0.0854,-0.0723618,-0.0076947,-2.4340452,0.010184
-0.0853,-0.0937186,-0.0085741,-2.6350503,0.0104227
-0.0852,-0.0836684,-0.0074435,-2.6350503,0.011679
-0.0851,-0.0723618,-0.0125942,-2.6413317,0.0105735
-0.085,-0.1037689,-0.0054334,-2.8360553,0.009468
-0.0849,-0.0937186,-0.0085741,-2.8360553,0.0107996
-0.0848,-0.1012563,-0.0085741,-3.0370603,0.0094931
-0.0847,-0.1125629,-0.0085741,-3.0370603,0.0109881
-0.0846,-0.1125629,-0.0085741,-3.0810302,0.0105861
-0.0845,-0.0912061,-0.0064384,-3.2380653,0.0111765
-0.0844,-0.0723618,-0.0114636,-3.2380653,0.010184
