second,Volt1,Volt2,Volt3
+2.942100E+00,+19.548E-03,-2.942016E+00,+1.074204E+00
+2.943550E+00,+19.517E-03,-2.939541E+00,+1.074204E+00
+2.945000E+00,+19.527E-03,-2.934516E+00,+1.074204E+00
+2.946450E+00,+19.517E-03,-2.934516E+00,+1.074204E+00
+2.947900E+00,+19.481E-03,-2.930233E+00,+1.074204E+00
+2.949350E+00,+19.445E-03,-2.929491E+00,+1.074204E+00
+2.950800E+00,+19.417E-03,-2.929491E+00,+1.074204E+00
+2.952250E+00,+19.395E-03,-2.924466E+00,+1.074204E+00
+2.953700E+00,+19.369E-03,-2.924466E+00,+1.074204E+00
+2.955150E+00,+19.415E-03,-2.924466E+00,+1.074204E+00
+2.956600E+00,+19.379E-03,-2.919441E+00,+1.074204E+00
+2.958050E+00,+19.339E-03,-2.919441E+00,+1.074204E+00
+2.959500E+00,+19.314E-03,-2.914416E+00,+1.074204E+00
+2.960950E+00,+19.296E-03,-2.914416E+00,+1.074204E+00
+2.962400E+00,+19.291E-03,-2.909391E+00,+1.074204E+00
+2.963850E+00,+19.302E-03,-2.909391E+00,+1.074204E+00
+2.965300E+00,+19.290E-03,-2.904366E+00,+1.074204E+00
+2.966750E+00,+19.269E-03,-2.904366E+00,+1.074204E+00
+2.968200E+00,+19.253E-03,-2.901288E+00,+1.074204E+00
+2.969650E+00,+19.215E-03,-2.899340E+00,+1.074204E+00
+2.971100E+00,+19.178E-03,-2.894315E+00,+1.074204E+00
+2.972550E+00,+19.178E-03,-2.894315E+00,+1.074204E+00
+2.974000E+00,+19.165E-03,-2.889290E+00,+1.074204E+00
+2.975450E+00,+19.155E-03,-2.885208E+00,+1.074204E+00
+2.976900E+00,+19.166E-03,-2.884265E+00,+1.074204E+00
+2.978350E+00,+19.134E-03,-2.879240E+00,+1.074204E+00
+2.979800E+00,+19.077E-03,-2.879240E+00,+1.074204E+00
+2.981250E+00,+19.075E-03,-2.874215E+00,+1.074204E+00
+2.982700E+00,+19.065E-03,-2.874215E+00,+1.074204E+00
+2.984150E+00,+19.050E-03,-2.869190E+00,+1.074204E+00
+2.985600E+00,+19.065E-03,-2.869190E+00,+1.074204E+00
+2.987050E+00,+19.058E-03,-2.864165E+00,+1.074204E+00
+2.988500E+00,+19.019E-03,-2.864165E+00,+1.074204E+00
+2.989950E+00,+18.977E-03,-2.859139E+00,+1.074204E+00
+2.991400E+00,+18.976E-03,-2.859139E+00,+1.074204E+00
+2.992850E+00,+18.939E-03,-2.854114E+00,+1.074204E+00
+2.994300E+00,+18.964E-03,-2.854114E+00,+1.074204E+00
+2.995750E+00,+18.982E-03,-2.849089E+00,+1.074204E+00
+2.997200E+00,+18.964E-03,-2.849089E+00,+1.074204E+00
+2.998650E+00,+18.942E-03,-2.844064E+00,+1.074204E+00
+3.000100E+00,+18.900E-03,-2.844064E+00,+1.074204E+00
+3.001550E+00,+18.889E-03,-2.839379E+00,+1.074204E+00
+3.003000E+00,+18.896E-03,-2.839039E+00,+1.074204E+00
+3.004450E+00,+18.881E-03,-2.834014E+00,+1.074204E+00
+3.005900E+00,+18.896E-03,-2.834014E+00,+1.074204E+00
+3.007350E+00,+18.889E-03,-2.828989E+00,+1.074204E+00
+3.008800E+00,+18.813E-03,-2.823964E+00,+1.074204E+00
+3.010250E+00,+18.826E-03,-2.823964E+00,+1.074204E+00
+3.011700E+00,+18.832E-03,-2.818938E+00,+1.074204E+00
+3.013150E+00,+18.801E-03,-2.818938E+00,+1.074204E+00
+3.014600E+00,+18.820E-03,-2.813913E+00,+1.074204E+00
+3.016050E+00,+18.834E-03,-2.808888E+00,+1.074204E+00
+3.017500E+00,+18.799E-03,-2.808888E+00,+1.074204E+00
+3.018950E+00,+18.763E-03,-2.803863E+00,+1.074204E+00
+3.020400E+00,+18.749E-03,-2.803863E+00,+1.074204E+00
+3.021850E+00,+18.743E-03,-2.798838E+00,+1.074204E+00
+3.023300E+00,+18.745E-03,-2.798838E+00,+1.074204E+00
+3.024750E+00,+18.763E-03,-2.793813E+00,+1.074204E+00
+3.026200E+00,+18.738E-03,-2.793813E+00,+1.074204E+00
+3.027650E+00,+18.738E-03,-2.788788E+00,+1.074204E+00
+3.029100E+00,+18.688E-03,-2.788788E+00,+1.074204E+00
+3.030550E+00,+18.678E-03,-2.788788E+00,+1.074204E+00
+3.032000E+00,+18.650E-03,-2.785911E+00,+1.074204E+00
+3.033450E+00,+18.670E-03,-2.783763E+00,+1.074204E+00
+3.034900E+00,+18.685E-03,-2.783763E+00,+1.074204E+00
+3.036350E+00,+18.688E-03,-2.778737E+00,+1.074204E+00
+3.037800E+00,+18.639E-03,-2.778737E+00,+1.074204E+00
+3.039250E+00,+18.628E-03,-2.778737E+00,+1.074204E+00
+3.040700E+00,+18.600E-03,-2.775660E+00,+1.074204E+00
+3.042150E+00,+18.612E-03,-2.773712E+00,+1.074204E+00
+3.043600E+00,+18.612E-03,-2.768687E+00,+1.074204E+00
+3.045050E+00,+18.616E-03,-2.768022E+00,+1.074204E+00
+3.046500E+00,+18.625E-03,-2.763662E+00,+1.074204E+00
+3.047950E+00,+18.590E-03,-2.763662E+00,+1.074204E+00
+3.049400E+00,+18.562E-03,-2.758637E+00,+1.074204E+00
+3.050850E+00,+18.537E-03,-2.758637E+00,+1.074204E+00
+3.052300E+00,+18.525E-03,-2.753612E+00,+1.074204E+00
+3.053750E+00,+18.560E-03,-2.753612E+00,+1.074204E+00
+3.055200E+00,+18.537E-03,-2.748587E+00,+1.074204E+00
+3.056650E+00,+18.550E-03,-2.743561E+00,+1.074204E+00
+3.058100E+00,+18.537E-03,-2.743561E+00,+1.074204E+00
+3.059550E+00,+18.480E-03,-2.738536E+00,+1.074204E+00
+3.061000E+00,+18.492E-03,-2.738536E+00,+1.074204E+00
+3.062450E+00,+18.497E-03,-2.733511E+00,+1.074204E+00
+3.063900E+00,+18.501E-03,-2.728486E+00,+1.074204E+00
+3.065350E+00,+18.513E-03,-2.724002E+00,+1.074204E+00
+3.066800E+00,+18.506E-03,-2.723461E+00,+1.074204E+00
+3.068250E+00,+18.499E-03,-2.720585E+00,+1.074204E+00
+3.069700E+00,+18.482E-03,-2.718436E+00,+1.074204E+00
+3.071150E+00,+18.484E-03,-2.718436E+00,+1.074204E+00
+3.072600E+00,+18.475E-03,-2.713411E+00,+1.074204E+00
+3.074050E+00,+18.487E-03,-2.713411E+00,+1.074204E+00
+3.075500E+00,+18.537E-03,-2.708386E+00,+1.074204E+00
+3.076950E+00,+18.557E-03,-2.708386E+00,+1.074204E+00
+3.078400E+00,+18.494E-03,-2.703360E+00,+1.074204E+00
+3.079850E+00,+18.516E-03,-2.703360E+00,+1.074204E+00
+3.081300E+00,+18.510E-03,-2.702695E+00,+1.074204E+00
+3.082750E+00,+18.499E-03,-2.698335E+00,+1.074204E+00
+3.084200E+00,+18.517E-03,-2.698335E+00,+1.074204E+00
+3.085650E+00,+18.558E-03,-2.693310E+00,+1.074204E+00
+3.087100E+00,+18.568E-03,-2.693310E+00,+1.074204E+00
+3.088550E+00,+18.558E-03,-2.688285E+00,+1.074204E+00
+3.090000E+00,+18.554E-03,-2.687419E+00,+1.074204E+00
+3.091450E+00,+18.575E-03,-2.683260E+00,+1.074204E+00
+3.092900E+00,+18.584E-03,-2.678977E+00,+1.074204E+00
+3.094350E+00,+18.621E-03,-2.674755E+00,+1.074204E+00
+3.095800E+00,+18.695E-03,-2.670534E+00,+1.074204E+00
+3.097250E+00,+18.697E-03,-2.668185E+00,+1.074204E+00
+3.098700E+00,+18.745E-03,-2.663159E+00,+1.074204E+00
+3.100150E+00,+18.775E-03,-2.663159E+00,+1.074204E+00
+3.101600E+00,+18.811E-03,-2.658134E+00,+1.074204E+00
+3.103050E+00,+18.885E-03,-2.653109E+00,+1.074204E+00
+3.104500E+00,+18.998E-03,-2.653109E+00,+1.074204E+00
+3.105950E+00,+19.075E-03,-2.648084E+00,+1.074204E+00
+3.107400E+00,+19.153E-03,-2.643059E+00,+1.074204E+00
+3.108850E+00,+19.279E-03,-2.643059E+00,+1.074204E+00
+3.110300E+00,+19.314E-03,-2.638034E+00,+1.074204E+00
+3.111750E+00,+19.426E-03,-2.638034E+00,+1.074204E+00
+3.113200E+00,+19.550E-03,-2.633009E+00,+1.074204E+00
+3.114650E+00,+19.630E-03,-2.633009E+00,+1.074204E+00
+3.116100E+00,+19.609E-03,-2.633009E+00,+1.074204E+00
+3.117550E+00,+19.514E-03,-2.627984E+00,+1.074204E+00
+3.119000E+00,+19.454E-03,-2.627984E+00,+1.074204E+00
+3.120450E+00,+19.354E-03,-2.623901E+00,+1.074204E+00
+3.121900E+00,+19.266E-03,-2.622958E+00,+1.074204E+00
+3.123350E+00,+19.222E-03,-2.622958E+00,+1.074204E+00
+3.124800E+00,+19.169E-03,-2.617933E+00,+1.074204E+00
+3.126250E+00,+19.153E-03,-2.617933E+00,+1.074204E+00
+3.127700E+00,+19.127E-03,-2.617871E+00,+1.074204E+00
+3.129150E+00,+19.068E-03,-2.612908E+00,+1.074204E+00
+3.130600E+00,+19.031E-03,-2.612908E+00,+1.074204E+00
+3.132050E+00,+19.026E-03,-2.610559E+00,+1.074204E+00
+3.133500E+00,+19.019E-03,-2.607883E+00,+1.074204E+00
+3.134950E+00,+19.027E-03,-2.602858E+00,+1.074204E+00
+3.136400E+00,+19.040E-03,-2.602858E+00,+1.074204E+00
+3.137850E+00,+19.030E-03,-2.597833E+00,+1.074204E+00
+3.139300E+00,+19.024E-03,-2.594152E+00,+1.074204E+00
+3.140750E+00,+19.014E-03,-2.592808E+00,+1.074204E+00
+3.142200E+00,+19.027E-03,-2.589855E+00,+1.074204E+00
+3.143650E+00,+19.065E-03,-2.587783E+00,+1.074204E+00
+3.145100E+00,+19.100E-03,-2.582757E+00,+1.074204E+00
+3.146550E+00,+19.114E-03,-2.582757E+00,+1.074204E+00
+3.148000E+00,+19.153E-03,-2.577732E+00,+1.074204E+00
+3.149450E+00,+19.140E-03,-2.574655E+00,+1.074204E+00
+3.150900E+00,+19.153E-03,-2.570434E+00,+1.074204E+00
+3.152350E+00,+19.181E-03,-2.567682E+00,+1.074204E+00
+3.153800E+00,+19.242E-03,-2.567682E+00,+1.074204E+00
+3.155250E+00,+19.254E-03,-2.562657E+00,+1.074204E+00
+3.156700E+00,+19.314E-03,-2.562657E+00,+1.074204E+00
+3.158150E+00,+19.332E-03,-2.557632E+00,+1.074204E+00
+3.159600E+00,+19.341E-03,-2.557632E+00,+1.074204E+00
+3.161050E+00,+19.366E-03,-2.552607E+00,+1.074204E+00
+3.162500E+00,+19.408E-03,-2.552607E+00,+1.074204E+00
+3.163950E+00,+19.479E-03,-2.547644E+00,+1.074204E+00
+3.165400E+00,+19.542E-03,-2.547582E+00,+1.074204E+00
+3.166850E+00,+19.597E-03,-2.547582E+00,+1.074204E+00
+3.168300E+00,+19.643E-03,-2.547582E+00,+1.074204E+00
+3.169750E+00,+19.693E-03,-2.542556E+00,+1.074204E+00
+3.171200E+00,+19.761E-03,-2.542556E+00,+1.074204E+00
+3.172650E+00,+19.821E-03,-2.537531E+00,+1.074204E+00
+3.174100E+00,+19.920E-03,-2.537531E+00,+1.074204E+00
+3.175550E+00,+20.047E-03,-2.537531E+00,+1.074204E+00
+3.177000E+00,+20.154E-03,-2.532506E+00,+1.074204E+00
+3.178450E+00,+20.233E-03,-2.532506E+00,+1.074204E+00
+3.179900E+00,+20.315E-03,-2.527481E+00,+1.074204E+00
+3.181350E+00,+20.375E-03,-2.527481E+00,+1.074204E+00
+3.182800E+00,+20.507E-03,-2.522456E+00,+1.074204E+00
+3.184250E+00,+20.686E-03,-2.522456E+00,+1.074204E+00
+3.185700E+00,+20.847E-03,-2.517431E+00,+1.074204E+00
+3.187150E+00,+20.991E-03,-2.515157E+00,+1.074204E+00
+3.188600E+00,+21.169E-03,-2.512406E+00,+1.074204E+00
+3.190050E+00,+21.367E-03,-2.506715E+00,+1.074204E+00
+3.191500E+00,+21.551E-03,-2.502355E+00,+1.074204E+00
+3.192950E+00,+21.802E-03,-2.498273E+00,+1.074204E+00
+3.194400E+00,+22.037E-03,-2.497330E+00,+1.074204E+00
+3.195850E+00,+22.349E-03,-2.492305E+00,+1.074204E+00
+3.197300E+00,+22.515E-03,-2.492305E+00,+1.074204E+00
+3.198750E+00,+22.723E-03,-2.487280E+00,+1.074204E+00
+3.200200E+00,+22.758E-03,-2.487218E+00,+1.074204E+00
+3.201650E+00,+22.751E-03,-2.482255E+00,+1.074204E+00
+3.203100E+00,+22.682E-03,-2.477230E+00,+1.074204E+00
+3.204550E+00,+22.562E-03,-2.477230E+00,+1.074204E+00
+3.206000E+00,+22.392E-03,-2.472205E+00,+1.074204E+00
+3.207450E+00,+22.227E-03,-2.472205E+00,+1.074204E+00
+3.208900E+00,+22.000E-03,-2.471941E+00,+1.074204E+00
+3.210350E+00,+21.798E-03,-2.467720E+00,+1.074204E+00
+3.211800E+00,+21.654E-03,-2.467180E+00,+1.074204E+00
+3.213250E+00,+21.561E-03,-2.464303E+00,+1.074204E+00
+3.214700E+00,+21.459E-03,-2.462154E+00,+1.074204E+00
+3.216150E+00,+21.357E-03,-2.457129E+00,+1.074204E+00
+3.217600E+00,+21.297E-03,-2.457129E+00,+1.074204E+00
+3.219050E+00,+21.213E-03,-2.457129E+00,+1.074204E+00
+3.220500E+00,+21.136E-03,-2.452104E+00,+1.074204E+00
+3.221950E+00,+21.110E-03,-2.449027E+00,+1.074204E+00
+3.223400E+00,+21.068E-03,-2.447079E+00,+1.074204E+00
+3.224850E+00,+21.075E-03,-2.442054E+00,+1.074204E+00
+3.226300E+00,+21.116E-03,-2.442054E+00,+1.074204E+00
+3.227750E+00,+21.087E-03,-2.437029E+00,+1.074204E+00
+3.229200E+00,+21.077E-03,-2.437029E+00,+1.074204E+00
+3.230650E+00,+21.112E-03,-2.432004E+00,+1.074204E+00
+3.232100E+00,+21.150E-03,-2.426979E+00,+1.074204E+00
+3.233550E+00,+21.213E-03,-2.426979E+00,+1.074204E+00
+3.235000E+00,+21.307E-03,-2.421953E+00,+1.074204E+00
+3.236450E+00,+21.477E-03,-2.416928E+00,+1.074204E+00
+3.237900E+00,+21.554E-03,-2.416187E+00,+1.074204E+00
+3.239350E+00,+21.683E-03,-2.408424E+00,+1.074204E+00
+3.240800E+00,+21.773E-03,-2.406878E+00,+1.074204E+00
+3.242250E+00,+21.952E-03,-2.406878E+00,+1.074204E+00
+3.243700E+00,+22.077E-03,-2.401853E+00,+1.074204E+00
+3.245150E+00,+22.130E-03,-2.396828E+00,+1.074204E+00
+3.246600E+00,+22.070E-03,-2.396828E+00,+1.074204E+00
+3.248050E+00,+21.946E-03,-2.391803E+00,+1.074204E+00
+3.249500E+00,+21.755E-03,-2.391803E+00,+1.074204E+00
+3.250950E+00,+21.605E-03,-2.389730E+00,+1.074204E+00
+3.252400E+00,+21.445E-03,-2.386778E+00,+1.074204E+00
+3.253850E+00,+21.359E-03,-2.386778E+00,+1.074204E+00
+3.255300E+00,+21.226E-03,-2.386778E+00,+1.074204E+00
+3.256750E+00,+21.111E-03,-2.381752E+00,+1.074204E+00
+3.258200E+00,+20.991E-03,-2.381752E+00,+1.074204E+00
+3.259650E+00,+20.901E-03,-2.379479E+00,+1.074204E+00
+3.261100E+00,+20.782E-03,-2.376727E+00,+1.074204E+00
+3.262550E+00,+20.707E-03,-2.376727E+00,+1.074204E+00
+3.264000E+00,+20.698E-03,-2.371841E+00,+1.074204E+00
+3.265450E+00,+20.670E-03,-2.371702E+00,+1.074204E+00
+3.266900E+00,+20.610E-03,-2.371702E+00,+1.074204E+00
+3.268350E+00,+20.547E-03,-2.366677E+00,+1.074204E+00
+3.269800E+00,+20.489E-03,-2.366677E+00,+1.074204E+00
+3.271250E+00,+20.409E-03,-2.361652E+00,+1.074204E+00
+3.272700E+00,+20.433E-03,-2.361652E+00,+1.074204E+00
+3.274150E+00,+20.384E-03,-2.356627E+00,+1.074204E+00
+3.275600E+00,+20.342E-03,-2.356627E+00,+1.074204E+00
+3.277050E+00,+20.351E-03,-2.356627E+00,+1.074204E+00
+3.278500E+00,+20.324E-03,-2.351602E+00,+1.074204E+00
+3.279950E+00,+20.271E-03,-2.351602E+00,+1.074204E+00
+3.281400E+00,+20.244E-03,-2.346577E+00,+1.074204E+00
+3.282850E+00,+20.268E-03,-2.342092E+00,+1.074204E+00
+3.284300E+00,+20.273E-03,-2.341551E+00,+1.074204E+00
+3.285750E+00,+20.244E-03,-2.338675E+00,+1.074204E+00
+3.287200E+00,+20.255E-03,-2.336526E+00,+1.074204E+00
+3.288650E+00,+20.233E-03,-2.331501E+00,+1.074204E+00
+3.290100E+00,+20.197E-03,-2.331037E+00,+1.074204E+00
+3.291550E+00,+20.172E-03,-2.326476E+00,+1.074204E+00
+3.293000E+00,+20.195E-03,-2.321451E+00,+1.074204E+00
+3.294450E+00,+20.178E-03,-2.321451E+00,+1.074204E+00
+3.295900E+00,+20.190E-03,-2.316426E+00,+1.074204E+00
+3.297350E+00,+20.186E-03,-2.316426E+00,+1.074204E+00
+3.298800E+00,+20.172E-03,-2.311401E+00,+1.074204E+00
+3.300250E+00,+20.133E-03,-2.311401E+00,+1.074204E+00
+3.301700E+00,+20.166E-03,-2.307318E+00,+1.074204E+00
+3.303150E+00,+20.158E-03,-2.306376E+00,+1.074204E+00
+3.304600E+00,+20.170E-03,-2.303901E+00,+1.074204E+00
+3.306050E+00,+20.174E-03,-2.301350E+00,+1.074204E+00
+3.307500E+00,+20.204E-03,-2.300484E+00,+1.074204E+00
+3.308950E+00,+20.145E-03,-2.296325E+00,+1.074204E+00
+3.310400E+00,+20.136E-03,-2.296325E+00,+1.074204E+00
+3.311850E+00,+20.192E-03,-2.291300E+00,+1.074204E+00
+3.313300E+00,+20.171E-03,-2.291300E+00,+1.074204E+00
+3.314750E+00,+20.203E-03,-2.286275E+00,+1.074204E+00
+3.316200E+00,+20.243E-03,-2.285208E+00,+1.074204E+00
+3.317650E+00,+20.270E-03,-2.281250E+00,+1.074204E+00
+3.319100E+00,+20.211E-03,-2.281250E+00,+1.074204E+00
+3.320550E+00,+20.236E-03,-2.276225E+00,+1.074204E+00
+3.322000E+00,+20.228E-03,-2.273348E+00,+1.074204E+00
+3.323450E+00,+20.261E-03,-2.271200E+00,+1.074204E+00
+3.324900E+00,+20.312E-03,-2.266175E+00,+1.074204E+00
+3.326350E+00,+20.359E-03,-2.266175E+00,+1.074204E+00
+3.327800E+00,+20.346E-03,-2.261149E+00,+1.074204E+00
+3.329250E+00,+20.364E-03,-2.256124E+00,+1.074204E+00
+3.330700E+00,+20.368E-03,-2.256124E+00,+1.074204E+00
+3.332150E+00,+20.340E-03,-2.251099E+00,+1.074204E+00
+3.333600E+00,+20.370E-03,-2.251099E+00,+1.074204E+00
+3.335050E+00,+20.396E-03,-2.246074E+00,+1.074204E+00
+3.336500E+00,+20.433E-03,-2.241188E+00,+1.074204E+00
+3.337950E+00,+20.386E-03,-2.241049E+00,+1.074204E+00
+3.339400E+00,+20.371E-03,-2.241049E+00,+1.074204E+00
+3.340850E+00,+20.359E-03,-2.236024E+00,+1.074204E+00
+3.342300E+00,+20.325E-03,-2.236024E+00,+1.074204E+00
+3.343750E+00,+20.369E-03,-2.230999E+00,+1.074204E+00
+3.345200E+00,+20.384E-03,-2.230999E+00,+1.074204E+00
+3.346650E+00,+20.371E-03,-2.225974E+00,+1.074204E+00
+3.348100E+00,+20.388E-03,-2.225974E+00,+1.074204E+00
+3.349550E+00,+20.358E-03,-2.220948E+00,+1.074204E+00
+3.351000E+00,+20.355E-03,-2.220948E+00,+1.074204E+00
+3.352450E+00,+20.371E-03,-2.220948E+00,+1.074204E+00
+3.353900E+00,+20.372E-03,-2.215923E+00,+1.074204E+00
+3.355350E+00,+20.395E-03,-2.216464E+00,+1.074204E+00
+3.356800E+00,+20.421E-03,-2.215923E+00,+1.074204E+00
+3.358250E+00,+20.432E-03,-2.210898E+00,+1.074204E+00
+3.359700E+00,+20.419E-03,-2.210898E+00,+1.074204E+00
+3.361150E+00,+20.425E-03,-2.205873E+00,+1.074204E+00
+3.362600E+00,+20.411E-03,-2.205873E+00,+1.074204E+00
+3.364050E+00,+20.496E-03,-2.205873E+00,+1.074204E+00
+3.365500E+00,+20.491E-03,-2.200848E+00,+1.074204E+00
+3.366950E+00,+20.547E-03,-2.200848E+00,+1.074204E+00
+3.368400E+00,+20.536E-03,-2.195823E+00,+1.074204E+00
+3.369850E+00,+20.531E-03,-2.194353E+00,+1.074204E+00
+3.371300E+00,+20.535E-03,-2.190798E+00,+1.074204E+00
+3.372750E+00,+20.572E-03,-2.190798E+00,+1.074204E+00
+3.374200E+00,+20.610E-03,-2.185773E+00,+1.074204E+00
+3.375650E+00,+20.627E-03,-2.185773E+00,+1.074204E+00
+3.377100E+00,+20.660E-03,-2.180747E+00,+1.074204E+00
+3.378550E+00,+20.669E-03,-2.175722E+00,+1.074204E+00
+3.380000E+00,+20.643E-03,-2.174856E+00,+1.074204E+00
+3.381450E+00,+20.660E-03,-2.170697E+00,+1.074204E+00
+3.382900E+00,+20.696E-03,-2.166414E+00,+1.074204E+00
+3.384350E+00,+20.728E-03,-2.165672E+00,+1.074204E+00
+3.385800E+00,+20.767E-03,-2.162997E+00,+1.074204E+00
+3.387250E+00,+20.781E-03,-2.160647E+00,+1.074204E+00
+3.388700E+00,+20.773E-03,-2.155622E+00,+1.074204E+00
+3.390150E+00,+20.784E-03,-2.155622E+00,+1.074204E+00
+3.391600E+00,+20.794E-03,-2.151137E+00,+1.074204E+00
+3.393050E+00,+20.804E-03,-2.150597E+00,+1.074204E+00
+3.394500E+00,+20.843E-03,-2.147720E+00,+1.074204E+00
+3.395950E+00,+20.909E-03,-2.145572E+00,+1.074204E+00
+3.397400E+00,+20.921E-03,-2.141815E+00,+1.074204E+00
+3.398850E+00,+20.899E-03,-2.140546E+00,+1.074204E+00
+3.400300E+00,+20.926E-03,-2.140546E+00,+1.074204E+00
+3.401750E+00,+20.953E-03,-2.135521E+00,+1.074204E+00
+3.403200E+00,+20.941E-03,-2.135521E+00,+1.074204E+00
+3.404650E+00,+20.994E-03,-2.130496E+00,+1.074204E+00
+3.406100E+00,+21.075E-03,-2.130496E+00,+1.074204E+00
+3.407550E+00,+21.064E-03,-2.125471E+00,+1.074204E+00
+3.409000E+00,+21.075E-03,-2.120446E+00,+1.074204E+00
+3.410450E+00,+21.075E-03,-2.120446E+00,+1.074204E+00
+3.411900E+00,+21.079E-03,-2.120446E+00,+1.074204E+00
+3.413350E+00,+21.150E-03,-2.115421E+00,+1.074204E+00
+3.414800E+00,+21.179E-03,-2.110396E+00,+1.074204E+00
+3.416250E+00,+21.219E-03,-2.109529E+00,+1.074204E+00
+3.417700E+00,+21.226E-03,-2.105371E+00,+1.074204E+00
+3.419150E+00,+21.240E-03,-2.100345E+00,+1.074204E+00
+3.420600E+00,+21.234E-03,-2.098800E+00,+1.074204E+00
+3.422050E+00,+21.263E-03,-2.095320E+00,+1.074204E+00
+3.423500E+00,+21.318E-03,-2.093449E+00,+1.074204E+00
+3.424950E+00,+21.364E-03,-2.090295E+00,+1.074204E+00
+3.426400E+00,+21.389E-03,-2.085270E+00,+1.074204E+00
+3.427850E+00,+21.401E-03,-2.080245E+00,+1.074204E+00
+3.429300E+00,+21.423E-03,-2.080245E+00,+1.074204E+00
+3.430750E+00,+21.446E-03,-2.075220E+00,+1.074204E+00
+3.432200E+00,+21.434E-03,-2.075220E+00,+1.074204E+00
+3.433650E+00,+21.499E-03,-2.070195E+00,+1.074204E+00
+3.435100E+00,+21.541E-03,-2.070195E+00,+1.074204E+00
+3.436550E+00,+21.565E-03,-2.070195E+00,+1.074204E+00
+3.438000E+00,+21.593E-03,-2.065170E+00,+1.074204E+00
+3.439450E+00,+21.568E-03,-2.065170E+00,+1.074204E+00
+3.440900E+00,+21.596E-03,-2.062896E+00,+1.074204E+00
+3.442350E+00,+21.631E-03,-2.060144E+00,+1.074204E+00
+3.443800E+00,+21.667E-03,-2.060144E+00,+1.074204E+00
+3.445250E+00,+21.728E-03,-2.055258E+00,+1.074204E+00
+3.446700E+00,+21.766E-03,-2.055119E+00,+1.074204E+00
+3.448150E+00,+21.761E-03,-2.055119E+00,+1.074204E+00
+3.449600E+00,+21.760E-03,-2.050094E+00,+1.074204E+00
+3.451050E+00,+21.782E-03,-2.050094E+00,+1.074204E+00
+3.452500E+00,+21.820E-03,-2.049228E+00,+1.074204E+00
+3.453950E+00,+21.904E-03,-2.045069E+00,+1.074204E+00
+3.455400E+00,+21.942E-03,-2.040044E+00,+1.074204E+00
+3.456850E+00,+21.966E-03,-2.040044E+00,+1.074204E+00
+3.458300E+00,+21.980E-03,-2.040044E+00,+1.074204E+00
+3.459750E+00,+22.004E-03,-2.035019E+00,+1.074204E+00
+3.461200E+00,+22.039E-03,-2.029994E+00,+1.074204E+00
+3.462650E+00,+22.067E-03,-2.029994E+00,+1.074204E+00
+3.464100E+00,+22.116E-03,-2.024969E+00,+1.074204E+00
+3.465550E+00,+22.177E-03,-2.021288E+00,+1.074204E+00
+3.467000E+00,+22.193E-03,-2.019943E+00,+1.074204E+00
+3.468450E+00,+22.211E-03,-2.014918E+00,+1.074204E+00
+3.469900E+00,+22.237E-03,-2.014918E+00,+1.074204E+00
+3.471350E+00,+22.271E-03,-2.009893E+00,+1.074204E+00
+3.472800E+00,+22.293E-03,-2.009893E+00,+1.074204E+00
+3.474250E+00,+22.346E-03,-2.004868E+00,+1.074204E+00
+3.475700E+00,+22.404E-03,-2.004868E+00,+1.074204E+00
+3.477150E+00,+22.464E-03,-1.999843E+00,+1.074204E+00
+3.478600E+00,+22.449E-03,-1.998373E+00,+1.074204E+00
+3.480050E+00,+22.482E-03,-1.994818E+00,+1.074204E+00
+3.481500E+00,+22.519E-03,-1.994818E+00,+1.074204E+00
+3.482950E+00,+22.515E-03,-1.989793E+00,+1.074204E+00
+3.484400E+00,+22.582E-03,-1.989793E+00,+1.074204E+00
+3.485850E+00,+22.639E-03,-1.984768E+00,+1.074204E+00
+3.487300E+00,+22.674E-03,-1.984768E+00,+1.074204E+00
+3.488750E+00,+22.704E-03,-1.983901E+00,+1.074204E+00
+3.490200E+00,+22.720E-03,-1.979742E+00,+1.074204E+00
+3.491650E+00,+22.729E-03,-1.979742E+00,+1.074204E+00
+3.493100E+00,+22.758E-03,-1.978197E+00,+1.074204E+00
+3.494550E+00,+22.834E-03,-1.974717E+00,+1.074204E+00
+3.496000E+00,+22.893E-03,-1.972846E+00,+1.074204E+00
+3.497450E+00,+22.894E-03,-1.969692E+00,+1.074204E+00
+3.498900E+00,+22.933E-03,-1.969692E+00,+1.074204E+00
+3.500350E+00,+22.955E-03,-1.964667E+00,+1.074204E+00
+3.501800E+00,+22.952E-03,-1.959642E+00,+1.074204E+00
+3.503250E+00,+22.997E-03,-1.959642E+00,+1.074204E+00
+3.504700E+00,+23.095E-03,-1.954617E+00,+1.074204E+00
+3.506150E+00,+23.107E-03,-1.953348E+00,+1.074204E+00
+3.507600E+00,+23.184E-03,-1.949592E+00,+1.074204E+00
+3.509050E+00,+23.173E-03,-1.949592E+00,+1.074204E+00
+3.510500E+00,+23.170E-03,-1.944567E+00,+1.074204E+00
+3.511950E+00,+23.185E-03,-1.939541E+00,+1.074204E+00
+3.513400E+00,+23.234E-03,-1.939541E+00,+1.074204E+00
+3.514850E+00,+23.277E-03,-1.934516E+00,+1.074204E+00
+3.516300E+00,+23.314E-03,-1.933851E+00,+1.074204E+00
+3.517750E+00,+23.324E-03,-1.929491E+00,+1.074204E+00
+3.519200E+00,+23.331E-03,-1.929491E+00,+1.074204E+00
